times,prices,sellBuyHold,confidence
110,28003.57,2,0.55607116
111,28050.77,2,0.46215406
112,28108.99,2,0.43889496
113,28083.07,2,0.49306318
114,28072.71,2,0.5516454
115,28091.48,2,0.55138195
116,28063.79,2,0.5785749
117,28097.99,2,0.55492574
118,28105.75,2,0.5258836
119,28142.38,2,0.46298608
120,28163.47,0,0.5264996
121,28146.13,2,0.45854422
122,28171.74,0,0.50493085
123,28202.61,0,0.61539024
124,28171.86,0,0.50958633
125,28163.16,2,0.48889562
126,28172.99,2,0.5055567
127,28167.06,2,0.5300542
128,28178.19,2,0.54079515
129,28096.59,2,0.51183295
130,28141.06,2,0.5568905
131,28126.09,2,0.59401435
132,28084.32,2,0.53778213
133,28103.26,2,0.58505917
134,28089.8,2,0.60218424
135,28103.26,2,0.61861885
136,28119.81,2,0.6054374
137,28136.33,2,0.5681361
138,28102.93,2,0.56171465
139,28104.82,2,0.57511586
140,28092.18,2,0.57654905
141,28065.45,2,0.5178574
142,28025.48,1,0.48069453
143,28030.79,1,0.4461511
144,27978.28,1,0.6525305
145,27723.45,1,0.9608336
146,27708.43,1,0.98170286
147,27698.49,1,0.9870227
148,27710.41,1,0.9895202
149,27686.17,1,0.9915645
150,27761.69,1,0.9837647
151,27774.45,1,0.9839212
152,27793.58,1,0.9779027
153,27764.19,1,0.9834124
154,27787.68,1,0.9703311
155,27753.1,1,0.98228884
156,27799.6,1,0.9542989
157,27781.13,1,0.95692384
158,27778.94,1,0.94941527
159,27750.02,1,0.9639853
160,27723.46,1,0.9667719
161,27736.45,1,0.95558506
162,27696.72,1,0.9738669
163,27680.45,1,0.9715099
164,27679.24,1,0.96129453
165,27704.76,1,0.9277824
166,27731.28,1,0.856195
167,27712.68,1,0.8626006
168,27722.19,1,0.83614457
169,27742.21,1,0.71953106
170,27774.33,1,0.54698044
171,27771.23,1,0.4869853
172,27763.37,1,0.48624668
173,27747.01,1,0.5447648
174,27714.14,1,0.6682528
175,27717.84,1,0.66011035
176,27670.1,1,0.7832913
177,27685.08,1,0.6992283
178,27694.98,1,0.5773469
179,27723.75,2,0.5085006
180,27668.22,1,0.5967558
181,27634.9,1,0.7323241
182,27665.38,1,0.5956481
183,27660.22,1,0.5133385
184,27709.58,2,0.5596448
185,27699.81,2,0.5948902
186,27700.48,2,0.63091636
187,27698.59,2,0.6528921
188,27698.59,2,0.6733859
189,27738.28,2,0.66411835
190,27721.09,2,0.6867452
191,27723.05,2,0.70289713
192,27727.66,2,0.7140727
193,27753.02,2,0.68540555
194,27735.75,2,0.6946822
195,27706.07,2,0.6842088
196,27716.85,2,0.7031289
197,27679.12,2,0.6753939
198,27679.73,2,0.68928593
199,27678.48,2,0.69918674
200,27684.43,2,0.7042006
201,27700.0,2,0.69186836
202,27706.0,2,0.69701636
203,27704.29,2,0.69726306
204,27750.5,2,0.624259
205,27704.93,2,0.6530146
206,27691.28,2,0.6635441
207,27730.51,2,0.62559503
208,27740.66,2,0.6209504
209,27780.11,2,0.5298613
210,27823.77,0,0.5243668
211,27783.2,2,0.4961535
212,27802.74,2,0.5150125
213,27850.52,0,0.5675055
214,27882.42,0,0.63904506
215,27900.83,0,0.6991654
216,27883.41,0,0.6620477
217,27890.69,0,0.6617112
218,27867.03,0,0.58798176
219,27866.54,0,0.56008786
220,27918.76,0,0.65072155
221,27931.3,0,0.69963545
222,28030.88,0,0.8676574
223,28140.83,0,0.93520766
224,28128.31,0,0.9411208
225,28359.62,0,0.9749224
226,28357.42,0,0.9778876
227,28382.02,0,0.97950065
228,28381.93,0,0.97903603
229,28303.25,0,0.95795554
230,28313.0,0,0.9581319
231,28325.98,0,0.9560733
232,28312.8,0,0.9500198
233,28327.82,0,0.9420925
234,28343.5,0,0.94367284
235,28327.72,0,0.92494816
236,28313.53,0,0.88871884
237,28327.13,0,0.9058391
238,28340.19,0,0.88783306
239,28322.81,0,0.8370161
240,28326.68,0,0.8409646
241,28327.56,0,0.79553765
242,28322.19,0,0.75396156
243,28327.67,0,0.7303233
244,28321.6,0,0.6617915
245,28328.87,0,0.65653455
246,28312.84,0,0.5760271
247,28329.45,0,0.5960259
248,28335.63,0,0.58036715
249,28341.53,0,0.5500367
250,28372.78,0,0.60301334
251,28410.18,0,0.69474936
252,28418.09,0,0.75093544
253,28441.73,0,0.7304674
254,28362.61,0,0.5402409
255,28362.65,0,0.4608632
256,28337.49,2,0.49732715
257,28302.36,2,0.52484673
258,28278.49,2,0.5367217
259,28245.73,2,0.53531975
260,28221.96,2,0.52464634
261,28255.98,2,0.598851
262,28283.96,2,0.6222152
263,28275.37,2,0.65783566
264,28221.36,2,0.6165754
265,28276.1,2,0.6929419
266,28276.09,2,0.73401403
267,28246.52,2,0.72980225
268,28260.99,2,0.749219
269,28259.23,2,0.75898975
270,28221.33,2,0.72389895
271,28238.01,2,0.75342345
272,28228.36,2,0.76307434
273,28221.34,2,0.76402545
274,28190.89,2,0.7147291
275,28117.38,2,0.50617236
276,28152.8,2,0.5953238
277,28131.66,2,0.5867965
278,28114.4,2,0.5552363
279,28079.07,1,0.5025999
280,28144.74,2,0.62217504
281,28178.98,2,0.6897452
282,28172.45,2,0.71744734
283,28144.79,2,0.7076763
284,28138.4,2,0.6997719
285,28138.44,2,0.705565
286,28158.43,2,0.730416
287,28213.9,2,0.7048439
288,28157.95,2,0.6902762
289,28177.1,2,0.7233862
290,28184.38,2,0.74136925
291,28359.31,2,0.51809824
292,28294.32,2,0.55000603
293,28248.75,2,0.59579843
294,28285.16,2,0.6020699
295,28263.35,2,0.6363885
296,28243.9,2,0.6636698
297,28219.4,2,0.67553145
298,28228.19,2,0.6901178
299,28239.75,2,0.69162154
300,28191.9,2,0.6851479
301,28045.09,1,0.4444662
302,28069.59,1,0.4542189
303,27970.08,1,0.7359032
304,28027.79,1,0.59436536
305,28014.73,1,0.5529262
306,28047.91,2,0.49319914
307,28029.76,2,0.517722
308,27972.19,1,0.6115553
309,28036.31,2,0.5337939
310,28079.93,2,0.6449987
311,28079.06,2,0.68453336
312,28087.68,2,0.7268161
313,28078.89,2,0.7365658
314,28061.08,2,0.739341
315,28088.0,2,0.7717187
316,28033.63,2,0.72449124
317,28059.24,2,0.7671558
318,28059.22,2,0.7897166
319,28121.36,2,0.7982531
320,28107.54,2,0.8150555
321,28098.1,2,0.82111883
322,28079.97,2,0.8224725
323,28054.68,2,0.79453826
324,28037.88,2,0.7811282
325,28075.37,2,0.8101912
326,28008.12,2,0.7458096
327,28000.0,2,0.7375337
328,27984.61,2,0.7229283
329,27935.43,2,0.63853914
330,27948.99,2,0.63936317
331,27955.25,2,0.6990574
332,28003.04,2,0.746302
333,27999.25,2,0.77578783
334,27987.36,2,0.7843006
335,27991.47,2,0.7955633
336,27948.04,2,0.75348014
337,28050.19,2,0.7231017
338,27987.05,2,0.75878555
339,27993.41,2,0.7798674
340,27975.6,2,0.79415584
341,27987.23,2,0.8071413
342,28023.09,2,0.8018615
343,27991.64,2,0.80514026
344,27982.16,2,0.8047129
345,28020.65,2,0.8082397
346,28017.45,2,0.8123607
347,28088.97,2,0.73573554
348,28145.19,2,0.60803497
349,28151.89,2,0.5502167
350,28107.51,2,0.6241628
351,28143.58,2,0.6210569
352,28164.82,2,0.5931304
353,28154.09,2,0.5950613
354,28162.9,2,0.59072435
355,28111.07,2,0.6612772
356,28135.38,2,0.68105316
357,28123.57,2,0.7075813
358,28091.17,2,0.7386236
359,28119.08,2,0.74037886
360,28158.64,2,0.7014837
361,28133.89,2,0.71982574
362,28145.76,2,0.73658735
363,28129.44,2,0.7591013
364,28041.86,2,0.6983127
365,28085.2,2,0.7652272
366,28047.39,2,0.7792423
367,27985.72,2,0.69009256
368,27713.47,1,0.759009
369,27782.01,1,0.8631507
370,27767.53,1,0.8748524
371,27777.22,1,0.88891846
372,27734.39,1,0.93116206
373,27805.04,1,0.82539386
374,27804.77,1,0.7957854
375,27763.67,1,0.8703341
376,27682.18,1,0.9461159
377,27592.86,1,0.9762822
378,27465.85,1,0.98913926
379,27434.61,1,0.98842233
380,27426.24,1,0.99006534
381,27554.96,1,0.96971333
382,27571.4,1,0.96601826
383,27521.31,1,0.9794422
384,27558.38,1,0.9617968
385,27578.93,1,0.94743365
386,27566.83,1,0.9502587
387,27664.47,1,0.81688493
388,27708.48,1,0.67792124
389,27712.76,1,0.69090253
390,27722.81,1,0.6356426
391,27754.48,1,0.5142016
392,27754.87,2,0.49116138
393,27920.82,2,0.5415112
394,27840.75,2,0.5877038
395,27895.35,2,0.6201036
396,27934.19,2,0.5815814
397,27878.03,2,0.6277949
398,27856.17,2,0.65166634
399,27873.09,2,0.6712465
400,27789.91,2,0.6312801
401,27802.75,2,0.66437477
402,27978.7,2,0.4983441
403,27922.86,2,0.5500661
404,27882.26,2,0.60070837
405,27909.57,2,0.6214123
406,27909.84,2,0.6540606
407,27883.61,2,0.684509
408,27789.7,2,0.586562
409,27837.05,2,0.6481105
410,27850.59,2,0.6922018
411,27834.83,2,0.71076375
412,27766.04,2,0.6102303
413,27802.75,2,0.6626032
414,27761.06,2,0.64652854
415,27812.66,2,0.68811697
416,27777.91,2,0.6740264
417,27823.98,2,0.71466947
418,27843.28,2,0.7202989
419,27763.99,2,0.62865025
420,27756.58,2,0.6209026
421,27695.49,1,0.45730683
422,27729.31,2,0.5214225
423,27771.61,2,0.61285716
424,27782.97,2,0.6434419
425,27758.06,2,0.6316883
426,27732.98,2,0.60781395
427,27744.06,2,0.61779016
428,27700.02,2,0.53795207
429,27782.33,2,0.61453265
430,27797.66,2,0.63779414
431,27875.06,2,0.57780707
432,27841.49,2,0.59541553
433,27807.17,2,0.5756504
434,27832.06,2,0.59274673
435,27804.42,2,0.5881564
436,27832.26,2,0.5999416
437,27814.67,2,0.5977164
438,27790.71,2,0.5828651
439,27808.59,2,0.5901277
440,27842.35,2,0.5892557
441,27866.69,2,0.5802314
442,27869.72,2,0.5787482
443,27913.51,2,0.5555725
444,27921.5,2,0.5533577
445,27917.83,2,0.5540893
446,27929.75,2,0.5601836
447,27892.52,2,0.5695406
448,27890.54,2,0.5753898
449,27859.3,2,0.5773221
450,27862.45,2,0.59685487
451,27871.76,2,0.6024165
452,27878.41,2,0.60659915
453,27872.65,2,0.6138188
454,27914.58,2,0.58462536
455,27924.96,2,0.5729027
456,27902.24,2,0.58409804
457,27877.3,2,0.5882473
458,27884.23,2,0.600758
459,27889.78,2,0.60429275
460,27877.2,2,0.6050689
461,27865.96,2,0.60969365
462,27863.3,2,0.6112396
463,27870.57,2,0.6226168
464,27873.69,2,0.6214138
465,27862.28,2,0.63254565
466,27863.09,2,0.6338725
467,27851.03,2,0.62007827
468,27799.15,2,0.60411465
469,27792.71,2,0.59480447
470,27781.16,2,0.56955636
471,27812.42,2,0.59950906
472,27826.27,2,0.60508436
473,27830.05,2,0.6089832
474,27819.73,2,0.6081471
475,27827.93,2,0.61380833
476,27848.25,2,0.6073002
477,27908.69,2,0.52922636
478,27913.32,2,0.53212845
479,27895.39,2,0.5504302
480,27901.99,2,0.55891645
481,27920.79,2,0.5539449
482,27904.36,2,0.5690773
483,27907.41,2,0.570227
484,27915.09,2,0.5690946
485,27889.93,2,0.57331824
486,27882.09,2,0.57131314
487,27911.39,2,0.5690237
488,27881.39,2,0.5723872
489,27870.36,2,0.56911325
490,27872.29,2,0.5739648
491,27901.36,2,0.56674284
492,27904.67,2,0.56461126
493,28004.9,0,0.50903344
494,28019.38,0,0.5405436
495,28105.0,0,0.7199161
496,28064.5,0,0.7100777
497,28106.27,0,0.7437829
498,28063.81,0,0.65830946
499,28130.54,0,0.73939085
500,28111.79,0,0.69787353
501,28069.74,0,0.6098899
502,28043.43,0,0.51422405
503,28026.07,2,0.46703896
504,28013.39,2,0.49281806
505,27996.13,2,0.5206095
506,27981.34,2,0.5517448
507,28024.24,2,0.497577
508,28040.87,2,0.4760571
509,28014.5,2,0.50970244
510,28030.27,2,0.52235293
511,28017.79,2,0.5555364
512,28004.68,2,0.58600795
513,27979.98,2,0.608761
514,27981.38,2,0.63094103
515,28000.29,2,0.6303264
516,28007.89,2,0.62912023
517,28035.3,2,0.6002221
518,28080.0,2,0.51881665
519,28060.0,2,0.56246734
520,28088.72,2,0.53370625
521,28097.37,2,0.5552648
522,28106.6,2,0.5426873
523,28119.42,2,0.53894734
524,28040.33,2,0.5884462
525,28063.97,2,0.62414616
526,28094.67,2,0.59018487
527,28077.89,2,0.6185093
528,28096.85,2,0.6119299
529,28100.12,2,0.6129346
530,28155.78,2,0.5304398
531,28142.1,2,0.5551363
532,28148.23,2,0.581379
533,28180.13,2,0.5266997
534,28274.9,0,0.5908221
535,28210.9,0,0.4813941
536,28191.98,2,0.5364017
537,28302.2,0,0.608954
538,28270.78,0,0.56213194
539,28269.98,0,0.52568316
540,28232.2,2,0.5135339
541,28225.45,2,0.5631305
542,28207.49,2,0.6043789
543,28208.5,2,0.6066658
544,28241.19,2,0.5990795
545,28205.77,2,0.6666495
546,28223.43,2,0.6863004
547,28399.99,0,0.52552533
548,28333.79,2,0.4865379
549,28390.52,0,0.49354735
550,28275.2,2,0.551563
551,28275.8,2,0.59623396
552,28257.62,2,0.64022243
553,28251.36,2,0.6790792
554,28262.22,2,0.6761091
555,28272.09,2,0.683674
556,28282.83,2,0.7931958
557,28286.54,2,0.80236965
558,28322.58,2,0.7910409
559,28271.09,2,0.7977317
560,28238.38,2,0.78615576
561,28299.98,2,0.8081
562,28317.5,2,0.7979494
563,28324.17,2,0.80469877
564,28274.87,2,0.8166871
565,28215.05,2,0.75382733
566,28248.88,2,0.7987224
567,28219.67,2,0.8160034
568,28245.71,2,0.8326542
569,28270.33,2,0.83152366
570,28250.72,2,0.83780557
571,28376.33,2,0.71184003
572,28301.06,2,0.76249397
573,28293.49,2,0.7940014
574,28305.47,2,0.81824815
575,28277.03,2,0.82886434
576,28269.38,2,0.8387588
577,28269.5,2,0.8433814
578,28188.29,2,0.76333433
579,28215.3,2,0.79405594
580,28150.47,2,0.7234788
581,28111.59,2,0.63786817
582,28175.62,2,0.7319052
583,28167.6,2,0.775992
584,28199.1,2,0.80268085
585,28183.23,2,0.8068807
586,28106.87,2,0.66865945
587,28167.42,2,0.74614197
588,28220.96,2,0.77371633
589,28250.99,2,0.7756883
590,28173.82,2,0.73627204
591,28203.91,2,0.7723399
592,28157.05,2,0.7455665
593,28130.58,2,0.7158021
594,28131.58,2,0.7058364
595,28104.01,2,0.6992382
596,28085.24,2,0.6585929
597,27979.58,1,0.54926765
598,27978.58,1,0.53339756
599,28010.46,2,0.49339354
600,27978.12,2,0.48986265
601,28055.0,2,0.63805217
602,28055.64,2,0.6829818
603,28079.12,2,0.7209632
604,28051.24,2,0.7002195
605,28040.36,2,0.6913619
606,28006.3,2,0.63763636
607,27995.96,2,0.6147415
608,28005.1,2,0.6547167
609,28015.04,2,0.6818688
610,28035.44,2,0.7087395
611,28068.38,2,0.72806686
612,28055.68,2,0.74332076
613,28026.71,2,0.7182353
614,28119.91,2,0.69198364
615,28072.8,2,0.7130981
616,28069.6,2,0.726362
617,28095.16,2,0.7337048
618,28116.97,2,0.7123527
619,28120.05,2,0.70351857
620,28099.32,2,0.71107906
621,28099.32,2,0.730574
622,28126.06,2,0.73102915
623,28172.21,2,0.6580918
624,28143.15,2,0.68398285
625,28184.18,2,0.6441834
626,28148.4,2,0.67229545
627,28203.91,2,0.6313073
628,28200.4,2,0.63642806
629,28187.9,2,0.6667174
630,28215.28,2,0.6394741
631,28215.35,2,0.6484262
632,28198.6,2,0.65150744
633,28170.89,2,0.69212914
634,28154.64,2,0.70994896
635,28154.63,2,0.7316335
636,28122.01,2,0.728117
637,28144.66,2,0.75337625
638,28134.87,2,0.74814504
639,28181.34,2,0.7448132
640,28167.93,2,0.7494444
641,28202.67,2,0.72928697
642,28107.06,2,0.579022
643,28133.26,2,0.6215051
644,28116.31,2,0.62272364
645,28117.1,2,0.6776072
646,28120.3,2,0.6931957
647,28158.89,2,0.7027536
648,28083.96,2,0.6699099
649,28132.19,2,0.7031141
650,28121.08,2,0.70210177
651,28158.44,2,0.69649655
652,28115.38,2,0.65400183
653,28176.84,2,0.671875
654,28190.63,2,0.675538
655,28195.99,2,0.67066854
656,28204.99,2,0.671858
657,28195.99,2,0.6673638
658,28189.52,2,0.6587365
659,28199.44,2,0.6688733
660,28182.36,2,0.6558932
661,28207.39,2,0.67175245
662,28238.65,2,0.62868077
663,28251.02,2,0.60454273
664,28266.58,2,0.6269134
665,28284.95,2,0.60995996
666,28248.69,2,0.6453968
667,28216.14,2,0.6302425
668,28236.56,2,0.6601677
669,28230.78,2,0.69061106
670,28225.9,2,0.70656484
671,28220.92,2,0.7197471
672,28197.18,2,0.7151285
673,28199.9,2,0.7305188
674,28182.2,2,0.70441574
675,28183.39,2,0.70766497
676,28195.09,2,0.7080439
677,28163.84,2,0.68110067
678,28211.79,2,0.69070303
679,28219.17,2,0.6957963
680,28247.77,2,0.6679179
681,28254.87,2,0.6761924
682,28231.95,2,0.685945
683,28222.87,2,0.6969615
684,28234.66,2,0.7117284
685,28234.64,2,0.7234176
686,28234.64,2,0.72458076
687,28191.74,2,0.6720904
688,28194.13,2,0.67087626
689,28185.02,2,0.66749376
690,28184.95,2,0.6579293
691,28197.5,2,0.67451656
692,28178.53,2,0.65947896
693,28182.55,2,0.66251284
694,28150.18,2,0.6117945
695,28117.0,2,0.48879558
696,28112.49,2,0.50458866
697,28105.25,2,0.5034911
698,28093.99,2,0.48601663
699,28137.22,2,0.59503335
700,28136.79,2,0.6366138
701,28171.63,2,0.6817492
702,28164.56,2,0.698598
703,28158.94,2,0.6959843
704,28157.63,2,0.70050657
705,28134.97,2,0.6634993
706,28159.56,2,0.69035035
707,28257.64,2,0.5912125
708,28231.01,2,0.6145741
709,28450.0,0,0.5717018
710,28396.88,0,0.66614735
711,28450.0,0,0.7848633
712,28439.04,0,0.81595874
713,28479.96,0,0.8622328
714,28658.7,0,0.9401101
715,28570.3,0,0.9135851
716,28661.33,0,0.92828816
717,28623.31,0,0.8919219
718,28572.84,0,0.80057186
719,28580.57,0,0.76734847
720,28619.81,0,0.8122559
721,28630.27,0,0.778774
722,28632.38,0,0.7514169
723,28579.87,0,0.61281025
724,28562.72,0,0.5296132
725,28584.61,0,0.52171314
726,28583.9,0,0.4981012
727,28583.91,2,0.462732
728,28638.96,0,0.5473448
729,28640.0,0,0.5520703
730,28677.0,0,0.58356553
731,28654.26,0,0.5255439
732,28631.58,2,0.4766934
733,28644.54,2,0.4956556
734,28647.03,0,0.5462619
735,28566.71,2,0.46336755
736,28562.16,2,0.4917613
737,28536.65,2,0.5167461
738,28550.0,2,0.58694154
739,28542.72,2,0.6311659
740,28489.72,2,0.57262
741,28483.97,2,0.5896777
742,28478.66,2,0.6148995
743,28487.81,2,0.6445836
744,28445.31,2,0.58427703
745,28445.09,2,0.57869035
746,28470.23,2,0.6450752
747,28512.85,2,0.6935111
748,28506.44,2,0.71974975
749,28498.07,2,0.72515863
750,28542.48,2,0.74858654
751,28555.91,2,0.74941915
752,28575.7,2,0.7387479
753,28514.35,2,0.67688346
754,28523.95,2,0.6748859
755,28545.37,2,0.6944782
756,28530.47,2,0.69597155
757,28527.13,2,0.69690824
758,28517.37,2,0.69889647
759,28524.66,2,0.70077455
760,28523.69,2,0.69630426
761,28490.0,2,0.6606271
762,28498.56,2,0.6635331
763,28485.99,2,0.6627173
764,28498.38,2,0.67092997
765,28526.91,2,0.68272954
766,28551.25,2,0.664358
767,28573.69,2,0.64124614
768,28591.08,2,0.6244602
769,28551.97,2,0.6420628
770,28559.89,2,0.66079533
771,28554.49,2,0.67219406
772,28560.86,2,0.6912829
773,28562.32,2,0.7025879
774,28580.53,2,0.6991954
775,28574.79,2,0.69216204
776,28562.84,2,0.7128633
777,28560.38,2,0.730304
778,28555.77,2,0.72572625
779,28564.36,2,0.6986383
780,28552.75,2,0.74367225
781,28546.91,2,0.73643816
782,28542.37,2,0.7199632
783,28505.21,2,0.66612464
784,28501.9,2,0.66937155
785,28535.74,2,0.68999326
786,28516.98,2,0.6834636
787,28523.78,2,0.70399636
788,28531.09,2,0.6864278
789,28500.48,2,0.6538745
790,28497.79,2,0.69606096
791,28484.59,2,0.66607714
792,28475.81,2,0.6287463
793,28489.98,2,0.66455233
794,28492.14,2,0.66947806
795,28500.0,2,0.70936626
796,28511.38,2,0.7112626
797,28499.2,2,0.7124203
798,28516.34,2,0.7096411
799,28515.9,2,0.7130973
800,28481.26,2,0.6578822
801,28441.48,2,0.5652058
802,28465.96,2,0.60487705
803,28548.83,2,0.52099484
804,28571.38,2,0.5370213
805,28565.13,2,0.56546557
806,28559.67,2,0.56648076
807,28561.81,2,0.5765059
808,28548.67,2,0.58811283
809,28545.09,2,0.60218245
810,28533.44,2,0.60929245
811,28546.5,2,0.59889096
812,28550.0,2,0.5962033
813,28555.6,2,0.5922867
814,28580.9,2,0.5685747
815,28516.21,2,0.5267743
816,28521.0,2,0.5309086
817,28512.09,2,0.55315876
818,28504.68,2,0.57103515
819,28507.85,2,0.5921327
820,28507.85,2,0.61244446
821,28507.85,2,0.6135406
822,28495.19,2,0.60718
823,28507.84,2,0.6302929
824,28507.84,2,0.64863294
825,28507.85,2,0.6722947
826,28512.11,2,0.67970085
827,28515.19,2,0.68319255
828,28501.31,2,0.6674611
829,28498.51,2,0.64943683
830,28482.82,2,0.6273455
831,28495.7,2,0.63296634
832,28500.34,2,0.62585413
833,28497.22,2,0.60903895
834,28508.97,2,0.61617726
835,28500.12,2,0.5900948
836,28496.77,2,0.5856695
837,28484.39,2,0.5493285
838,28490.68,2,0.57444996
839,28523.85,2,0.524103
840,28533.99,2,0.54417
841,28511.67,2,0.57319283
842,28537.67,2,0.57421744
843,28541.69,2,0.57018346
844,28546.06,2,0.5519977
845,28546.07,2,0.5373079
846,28556.0,2,0.51609457
847,28571.39,2,0.47918183
848,28580.61,2,0.4585384
849,28589.97,2,0.4430472
850,28521.78,2,0.4432194
851,28524.63,2,0.4227255
852,28539.94,2,0.45018372
853,28399.99,1,0.6309244
854,28415.94,1,0.6791689
855,28490.23,1,0.41383865
856,28673.98,0,0.49658406
857,28554.38,2,0.36202317
858,28563.21,2,0.36742926
859,28586.33,2,0.37329644
860,28559.09,2,0.37293893
861,28539.01,2,0.36900377
862,28515.99,2,0.3682853
863,28521.58,2,0.36844847
864,28484.11,2,0.37849817
865,28407.46,1,0.6265051
866,28394.64,1,0.7605507
867,28388.57,1,0.7601633
868,28374.83,1,0.8101584
869,28402.29,1,0.74133235
870,28414.57,1,0.64557135
871,28286.16,1,0.95188075
872,28236.55,1,0.96174675
873,28149.11,1,0.98258346
874,28202.42,1,0.96508163
875,28216.37,1,0.9548472
876,28159.59,1,0.97214174
877,28216.6,1,0.9382162
878,28168.0,1,0.95278937
879,28140.89,1,0.9658386
880,28130.0,1,0.9625129
881,28166.12,1,0.9252659
882,28130.0,1,0.941453
883,27894.66,1,0.98951215
884,27981.83,1,0.9842085
885,28041.53,1,0.965318
886,27988.69,1,0.9728578
887,28006.22,1,0.9651407
888,28018.42,1,0.9509224
889,28042.36,1,0.90662986
890,28088.58,1,0.8068043
891,28069.66,1,0.8181905
892,28098.91,1,0.70175475
893,28119.96,1,0.5777674
894,28029.59,1,0.8321428
895,28054.13,1,0.79569787
896,27962.78,1,0.9123377
897,27943.04,1,0.9313352
898,27914.23,1,0.95048964
899,27965.87,1,0.854567
900,27925.92,1,0.8966808
901,27961.39,1,0.80795944
902,27992.61,1,0.63048387
903,27959.9,1,0.7030029
904,27994.4,1,0.5708799
905,27948.18,1,0.6609076
906,27953.58,1,0.6249373
907,27994.86,1,0.44335377
908,28031.37,2,0.49267375
909,28012.88,2,0.4982806
910,28039.73,2,0.5145314
911,28075.15,2,0.5160558
912,28088.24,2,0.5171049
913,28083.58,2,0.5264037
914,28057.2,2,0.5336961
915,27995.8,2,0.47830212
916,28015.85,2,0.49913418
917,28059.01,2,0.48893553
918,28036.74,2,0.5046551
919,28059.21,2,0.5070656
920,28038.38,2,0.50993204
921,28055.99,2,0.51013863
922,28045.01,2,0.51581484
923,28033.47,2,0.5109047
924,27968.65,2,0.4291025
925,27975.16,2,0.43479592
926,28029.35,2,0.4349682
927,28009.44,2,0.44765702
928,28020.62,2,0.45692185
929,28014.14,2,0.45938694
930,28031.85,2,0.4643301
931,28025.44,2,0.47090867
932,27998.88,2,0.4572076
933,28062.53,2,0.45464098
