times,prices,sellBuyHold,confidence
94,28801.68,2,0.78564173
95,28805.49,2,0.77086174
96,28800.5,2,0.78727144
97,28797.4,2,0.7914858
98,28808.3,2,0.79986674
99,28832.68,2,0.8093575
100,28835.0,2,0.7986941
101,28828.68,2,0.81093717
102,28811.96,2,0.81801474
103,28856.78,2,0.8163639
104,28844.14,2,0.82492906
105,28847.57,2,0.83276457
106,28832.44,2,0.8347466
107,28834.44,2,0.845481
108,28876.63,2,0.8489615
109,28867.78,2,0.8470737
110,28870.2,2,0.8484143
111,28846.67,2,0.85129577
112,28847.8,2,0.8411567
113,28838.34,2,0.8432325
114,28824.36,2,0.8479578
115,28813.83,2,0.8543054
116,28826.47,2,0.8593417
117,28860.87,2,0.8543498
118,28845.33,2,0.854886
119,28843.59,2,0.84898853
120,28840.69,2,0.8480672
121,28839.66,2,0.8490871
122,28823.39,2,0.85147643
123,28805.3,2,0.8454522
124,28790.28,2,0.8402632
125,28810.46,2,0.8412552
126,28790.7,2,0.8377026
127,28817.1,2,0.8416601
128,28908.25,2,0.8146209
129,28918.64,2,0.79239243
130,28918.63,2,0.7815904
131,28901.8,2,0.779462
132,28839.94,2,0.7923705
133,28849.03,2,0.80682856
134,28910.58,2,0.7938871
135,29028.42,2,0.67953205
136,29092.39,2,0.55703
137,29044.15,2,0.5556207
138,28983.09,2,0.6241604
139,28984.04,2,0.57715446
140,28947.92,2,0.6448542
141,28902.0,2,0.6640858
142,28867.6,2,0.68744713
143,28921.79,2,0.7401744
144,28923.59,2,0.7567586
145,28896.3,2,0.65593815
146,28847.52,2,0.66979825
147,28882.75,2,0.6976366
148,28873.99,2,0.76396024
149,28887.19,2,0.7896237
150,28868.79,2,0.8078596
151,28822.98,2,0.7318751
152,28841.49,2,0.78058326
153,28827.21,2,0.8080223
154,28815.84,2,0.8002812
155,28794.4,2,0.7958082
156,28800.1,2,0.8142615
157,28809.34,2,0.81925297
158,28783.63,2,0.7976943
159,28791.88,2,0.80753446
160,28783.02,2,0.7705081
161,28770.12,2,0.79421854
162,28770.98,2,0.78615683
163,28771.92,2,0.7870464
164,28768.41,2,0.7827506
165,28791.0,2,0.80400264
166,28774.1,2,0.8134436
167,28782.4,2,0.8060623
168,28788.03,2,0.8098468
169,28780.29,2,0.8009479
170,28806.29,2,0.8126636
171,28802.1,2,0.80629206
172,28799.5,2,0.7941351
173,28792.72,2,0.80767065
174,28807.19,2,0.807088
175,28814.39,2,0.8173585
176,28836.91,2,0.8140466
177,28829.69,2,0.81364554
178,28842.8,2,0.81829214
179,28846.49,2,0.8226437
180,28860.07,2,0.8259221
181,28843.72,2,0.82660854
182,28840.12,2,0.83042055
183,28827.84,2,0.83418286
184,28830.87,2,0.8413999
185,28883.1,2,0.83587855
186,28871.29,2,0.83490187
187,28896.71,2,0.8214393
188,28896.05,2,0.8213876
189,28871.4,2,0.83284336
190,28892.37,2,0.8417024
191,28884.0,2,0.8437726
192,28899.07,2,0.8400964
193,28889.04,2,0.8469523
194,28910.33,2,0.8447219
195,28924.7,2,0.8435497
196,28882.06,2,0.8419601
197,28885.15,2,0.84945744
198,28898.81,2,0.84866047
199,28910.71,2,0.84479624
200,28927.49,2,0.85055983
201,28923.3,2,0.8474158
202,28915.63,2,0.85438794
203,28918.07,2,0.8541922
204,28918.79,2,0.8522304
205,28927.18,2,0.85414475
206,28919.97,2,0.85425055
207,28940.45,2,0.8533028
208,28902.41,2,0.8512185
209,28912.62,2,0.8565216
210,28898.01,2,0.8597292
211,28922.98,2,0.8580071
212,28928.98,2,0.8573499
213,28921.1,2,0.8593085
214,28911.77,2,0.86265737
215,28935.58,2,0.8638444
216,28940.19,2,0.8608584
217,28935.86,2,0.86107004
218,28934.39,2,0.86078525
219,28933.13,2,0.859658
220,28924.81,2,0.8635344
221,28883.87,2,0.8573901
222,28858.9,2,0.84993106
223,28854.09,2,0.8533532
224,28854.09,2,0.853714
225,28869.43,2,0.8576008
226,28859.95,2,0.85792387
227,28846.76,2,0.85306346
228,28821.15,2,0.8421942
229,28836.42,2,0.8479375
230,28792.88,2,0.8230377
231,28794.27,2,0.82393754
232,28852.31,2,0.8382438
233,28880.5,2,0.84659904
234,28814.37,2,0.8278021
235,28805.64,2,0.8145971
236,28807.54,2,0.83134377
237,28821.27,2,0.84955055
238,28816.29,2,0.83963275
239,28823.32,2,0.83946633
240,28798.77,2,0.8313348
241,28808.99,2,0.8415488
242,28825.84,2,0.8487148
243,28822.73,2,0.8553588
244,28817.51,2,0.8486947
245,28829.85,2,0.8633675
246,28836.1,2,0.86604744
247,28831.67,2,0.8639887
248,28834.84,2,0.86171204
249,28859.32,2,0.8764826
250,28850.5,2,0.8770816
251,28842.81,2,0.87691265
252,28823.06,2,0.8740212
253,28812.6,2,0.8742652
254,28773.19,2,0.8603162
255,28771.06,2,0.85802495
256,28768.09,2,0.86201227
257,28766.9,2,0.8606549
258,28883.82,2,0.854982
259,28843.83,2,0.8535425
260,28847.04,2,0.85425305
261,28839.24,2,0.85520136
262,28844.44,2,0.8549698
263,28854.28,2,0.85450125
264,28862.21,2,0.85316557
265,28884.02,2,0.8506201
266,28900.06,2,0.84858525
267,28882.89,2,0.8528443
268,28889.68,2,0.8484341
269,28883.08,2,0.8482364
270,28904.16,2,0.8509843
271,28910.77,2,0.84466195
272,28924.49,2,0.83670044
273,28909.16,2,0.8602503
274,28917.0,2,0.85326916
275,28898.9,2,0.8563336
276,28900.19,2,0.85757935
277,28907.09,2,0.85777754
278,28956.38,2,0.8445206
279,28913.27,2,0.84443307
280,28908.63,2,0.8481505
281,28946.66,2,0.8479527
282,28958.2,2,0.83907294
283,28957.3,2,0.8346973
284,28917.75,2,0.83529603
285,28918.89,2,0.84374017
286,28902.03,2,0.85266024
287,28914.02,2,0.85726964
288,28930.98,2,0.8588565
289,28908.22,2,0.86350566
290,28908.16,2,0.8659341
291,28896.42,2,0.86793417
292,28937.78,2,0.8627026
293,29016.38,2,0.8425521
294,28964.49,2,0.8341583
295,29011.62,2,0.8218212
296,29037.55,2,0.7986789
297,29044.54,2,0.7756884
298,29046.96,2,0.77504385
299,28994.01,2,0.7842691
300,29008.25,2,0.7855559
301,29002.9,2,0.78524375
302,28966.79,2,0.80275
303,28946.87,2,0.8220076
304,28926.49,2,0.80913574
305,28919.16,2,0.8206867
306,28948.86,2,0.8303364
307,28927.38,2,0.8283502
308,28951.43,2,0.8448482
309,28976.37,2,0.8443466
310,28950.74,2,0.83725095
311,28964.41,2,0.8386212
312,28916.5,2,0.83422387
313,28974.89,2,0.8402254
314,28927.86,2,0.84172004
315,28886.24,2,0.82735753
316,28912.83,2,0.8295957
317,28859.29,2,0.8075667
318,28889.78,2,0.8211395
319,28890.46,2,0.82425857
320,28899.25,2,0.82785964
321,28922.4,2,0.8287799
322,28943.59,2,0.8350296
323,28995.7,2,0.8251607
324,28979.85,2,0.81640345
325,28960.91,2,0.81621087
326,28978.25,2,0.8191627
327,28967.67,2,0.8281836
328,28920.03,2,0.8122686
329,28933.74,2,0.83049095
330,28922.89,2,0.83820987
331,28896.12,2,0.8313582
332,28919.51,2,0.84254205
333,28897.49,2,0.83715785
334,28907.42,2,0.83812726
335,28914.16,2,0.83904976
336,28923.09,2,0.84017897
337,28928.07,2,0.8410423
338,28919.12,2,0.83051616
339,28900.38,2,0.8364609
340,28906.26,2,0.84838325
341,28936.75,2,0.85099375
342,28913.1,2,0.8509342
343,28925.99,2,0.8615304
344,28895.05,2,0.85511863
345,28882.0,2,0.8538666
346,28866.8,2,0.85542464
347,28878.69,2,0.8562109
348,28833.7,2,0.8319184
349,28825.5,2,0.8206495
350,28845.93,2,0.8236186
351,28854.74,2,0.82751423
352,28868.3,2,0.84139204
353,28872.23,2,0.8432287
354,28872.23,2,0.84934056
355,28889.79,2,0.84716624
356,28919.65,2,0.8461788
357,28917.14,2,0.85157263
358,28914.97,2,0.84826636
359,28929.27,2,0.8567956
360,28928.49,2,0.86086637
361,28943.28,2,0.86077094
362,28926.49,2,0.8643701
363,28926.78,2,0.86904866
364,28943.41,2,0.86882204
365,28923.01,2,0.8719327
366,28917.08,2,0.87443656
367,28926.9,2,0.8730245
368,28900.54,2,0.8720133
369,28876.41,2,0.8704733
370,28914.96,2,0.8753354
371,28888.3,2,0.87136555
372,28867.45,2,0.8648356
373,28875.22,2,0.8682558
374,28889.41,2,0.87014675
375,28873.77,2,0.86856663
376,28921.02,2,0.8742768
377,28932.37,2,0.86888295
378,28893.51,2,0.86465615
379,28817.51,2,0.8431724
380,28866.86,2,0.8646466
381,28814.48,2,0.85079396
382,28770.07,2,0.803855
383,28797.07,2,0.8293967
384,28752.33,2,0.8020333
385,28776.68,2,0.8075099
386,28839.21,2,0.83226573
387,28804.66,2,0.82804686
388,28809.4,2,0.7889674
389,28787.31,2,0.7690467
390,28781.21,2,0.7818582
391,28764.88,2,0.70244706
392,28791.95,2,0.7415958
393,28791.67,2,0.78294766
394,28754.69,2,0.7933184
395,28778.57,2,0.78738177
396,28767.5,2,0.8068232
397,28742.44,2,0.8107109
398,28747.87,2,0.7874805
399,28743.12,2,0.8113806
400,28738.85,2,0.8039409
401,28765.91,2,0.7929448
402,28793.69,2,0.8203409
403,28691.13,2,0.7344946
404,28554.6,2,0.52613425
405,28441.36,1,0.59824485
406,28412.59,1,0.6220646
407,28465.99,1,0.56668913
408,28508.87,1,0.48909664
409,28573.56,2,0.5494457
410,28621.62,2,0.57974184
411,28603.68,2,0.56337667
412,28594.19,2,0.548189
413,28559.73,2,0.5159324
414,28595.99,2,0.58678734
415,28609.07,2,0.556565
416,28580.89,2,0.5503577
417,28574.88,2,0.5571602
418,28571.29,2,0.61974245
419,28594.16,2,0.7203794
420,28582.2,2,0.7828944
421,28557.27,2,0.79646707
422,28545.64,2,0.75450313
423,28500.06,2,0.6722907
424,28461.52,2,0.6062569
425,28563.06,2,0.67268044
426,28554.39,2,0.70028013
427,28148.38,1,0.6150722
428,28149.13,1,0.6767842
429,28140.94,1,0.68242216
430,28220.69,1,0.60480356
431,28160.2,1,0.63205934
432,28255.48,1,0.537797
433,28267.11,1,0.51961726
434,28278.67,1,0.5078067
435,28261.05,1,0.5151029
436,28259.7,1,0.5536654
437,28206.4,1,0.592608
438,28231.53,1,0.5410874
439,28246.03,1,0.48666072
440,28267.79,2,0.4935121
441,28240.02,1,0.47413537
442,28297.59,2,0.6347182
443,28244.97,2,0.5860449
444,28249.68,2,0.5905504
445,28248.04,2,0.58891934
446,28224.66,2,0.601734
447,28180.85,2,0.5180618
448,28162.52,2,0.516797
449,28169.26,2,0.52308273
450,28133.44,2,0.47688633
451,28106.59,2,0.492873
452,28158.44,2,0.5604472
453,28205.01,2,0.59426117
454,28210.42,2,0.6342918
455,28210.41,2,0.6273537
456,28173.71,2,0.61962384
457,28177.91,2,0.6174296
458,28197.08,2,0.6778428
459,28213.29,2,0.69969517
460,28200.0,2,0.6895532
461,28237.61,2,0.7095363
462,28218.92,2,0.73088956
463,28208.99,2,0.7618881
464,28187.19,2,0.77103055
465,28120.71,2,0.74283236
466,28131.41,2,0.77224183
467,28134.1,2,0.76549053
468,28176.59,2,0.7679512
469,28104.77,2,0.7406904
470,28179.02,2,0.76518923
471,28199.22,2,0.772753
472,28173.31,2,0.78033906
473,28217.22,2,0.7761848
474,28220.03,2,0.7632185
475,28241.38,2,0.7497055
476,28250.44,2,0.7412695
477,28242.51,2,0.7463017
478,28252.09,2,0.76447654
479,28241.21,2,0.7804571
480,28223.79,2,0.79529715
481,28223.7,2,0.81015414
482,28218.04,2,0.8212136
483,28214.09,2,0.8316598
484,28235.74,2,0.81372935
485,28234.25,2,0.837271
486,28208.5,2,0.84344476
487,28174.04,2,0.83194846
488,28154.1,2,0.8261668
489,28139.63,2,0.8257212
490,28172.12,2,0.83582526
491,28183.65,2,0.83778894
492,28129.8,2,0.8169739
493,28136.97,2,0.8173736
494,28112.03,2,0.8088657
495,28138.45,2,0.82286537
496,28130.56,2,0.8121948
497,28099.67,2,0.8007323
498,28092.99,2,0.80125844
499,28108.09,2,0.7961098
500,27935.35,2,0.5665857
501,27948.32,2,0.5301008
502,27983.81,2,0.5504131
503,27983.14,2,0.5614027
504,27905.78,1,0.47703305
505,27906.68,1,0.51949555
506,27930.84,1,0.48911557
507,27940.94,2,0.4987939
508,27927.67,2,0.49996853
509,27956.7,2,0.55239123
510,27900.53,2,0.50205296
511,27905.21,1,0.46959975
512,27832.21,1,0.5414578
513,27754.29,1,0.61325735
514,27713.96,1,0.65834016
515,27741.1,1,0.58496726
516,27780.57,1,0.50487125
517,27788.2,1,0.48603588
518,27836.04,2,0.49980423
519,27871.04,2,0.54988664
520,27883.14,2,0.56944895
521,27872.71,2,0.5676564
522,27895.71,2,0.5995887
523,27850.52,2,0.5236278
524,27899.99,2,0.5778739
525,27899.99,2,0.61459863
526,27902.38,2,0.6347962
527,27949.32,2,0.675758
528,27883.39,2,0.6570587
529,27930.99,2,0.7242637
530,27898.45,2,0.72268826
531,27888.4,2,0.71049994
532,27936.03,2,0.7334477
533,27946.39,2,0.72483486
534,27920.09,2,0.72180647
535,27906.56,2,0.75145817
536,27931.99,2,0.76299256
537,27931.99,2,0.76254654
538,27930.36,2,0.7696393
539,27922.77,2,0.77971655
540,27964.24,2,0.7687206
541,27944.3,2,0.767123
542,27912.08,2,0.78041667
543,27906.04,2,0.7901248
544,27937.23,2,0.79246414
545,27946.99,2,0.78524846
546,27951.8,2,0.77477646
547,27913.47,2,0.8035238
548,27952.72,2,0.80398476
549,27924.06,2,0.7950211
550,27932.43,2,0.7919622
551,27918.21,2,0.79483193
552,27881.74,2,0.7896409
553,27857.82,2,0.7829537
554,27840.03,2,0.7756817
555,27832.5,2,0.77763325
556,27869.2,2,0.7865358
557,27836.58,2,0.78081024
558,27832.81,2,0.7803626
559,27837.63,2,0.7800803
560,27843.17,2,0.7771728
561,27782.68,2,0.7120888
562,27771.8,2,0.6680097
563,27745.41,2,0.6059385
564,27800.29,2,0.6962774
565,27854.99,2,0.71115845
566,27965.79,2,0.66244286
567,27940.58,2,0.6554115
568,27932.76,2,0.66889155
569,27905.95,2,0.67420965
570,27904.46,2,0.68217224
571,27885.81,2,0.69488823
572,27867.81,2,0.71597135
573,27849.14,2,0.73056626
574,27862.76,2,0.7496274
575,27876.73,2,0.77547157
576,27793.65,2,0.74725676
577,27805.82,2,0.74686396
578,27805.09,2,0.7515569
579,27831.24,2,0.7636013
580,27792.13,2,0.7338424
581,27774.23,2,0.65348
582,27775.34,2,0.66250575
583,27846.5,2,0.70545644
584,27905.17,2,0.69650507
585,27918.03,2,0.6723607
586,27972.25,2,0.6179434
587,27997.74,2,0.5518363
588,27944.85,2,0.5645372
589,27926.22,2,0.5930765
590,27935.85,2,0.6040532
591,27970.36,2,0.55646616
592,27927.45,2,0.551921
593,27886.1,2,0.5910809
594,27902.78,2,0.63913995
595,27872.65,2,0.6033252
596,27907.4,2,0.61714953
597,27891.18,2,0.64386463
598,27895.38,2,0.6887021
599,27883.19,2,0.71580863
600,27874.89,2,0.7108537
601,27841.95,2,0.67944837
602,27846.29,2,0.6839767
603,27886.7,2,0.7111741
604,27898.19,2,0.69947463
605,27860.33,2,0.69672245
606,27900.85,2,0.7073995
607,27902.48,2,0.71656066
608,27896.78,2,0.70536923
609,27853.5,2,0.70853984
610,27856.0,2,0.7136697
611,27824.71,2,0.6920463
612,27863.47,2,0.7167345
613,27878.16,2,0.72102135
614,27872.34,2,0.7289067
615,27866.78,2,0.727995
616,27878.17,2,0.70819837
617,27893.1,2,0.710448
618,27780.9,2,0.6197043
619,27797.05,2,0.6274523
620,27819.64,2,0.67150086
621,27794.77,2,0.6457864
622,27554.6,1,0.5611741
623,27431.05,1,0.6920228
624,27384.1,1,0.70843554
625,27444.46,1,0.6666976
626,27561.27,1,0.5392881
627,27564.55,1,0.5300204
628,27501.68,1,0.6078246
629,27487.1,1,0.62173754
630,27483.7,1,0.61272866
631,27520.8,1,0.5995869
632,27499.99,1,0.6030243
633,27485.4,1,0.57851255
634,27462.4,1,0.6069532
635,27429.03,1,0.6214536
636,27413.94,1,0.6251939
637,27390.99,1,0.60568714
638,27372.48,1,0.5937596
639,27466.08,2,0.46301237
640,27489.08,2,0.51207703
641,27445.35,1,0.46628433
642,27442.74,1,0.48396432
643,27426.34,1,0.48403883
644,27406.7,1,0.50596803
645,27368.49,1,0.54186124
646,27342.97,1,0.5735658
647,27400.0,1,0.49534902
648,27315.7,1,0.58234906
649,27398.62,1,0.46477878
650,27492.04,2,0.48327398
651,27493.97,2,0.49238122
652,27484.79,2,0.49411616
653,27500.0,2,0.51111966
654,27530.66,2,0.524999
655,27532.59,2,0.5393392
656,27523.49,2,0.5486113
657,27531.75,2,0.56622183
658,27543.74,2,0.55238664
659,27498.44,2,0.5916352
660,27442.49,2,0.59001976
661,27421.16,2,0.6089219
662,27452.15,2,0.6541032
663,27487.04,2,0.676475
664,27489.99,2,0.7012055
665,27496.74,2,0.72519416
666,27469.32,2,0.72475034
667,27561.4,2,0.69223833
668,27616.21,2,0.58309525
669,27551.22,2,0.59436035
670,27546.65,2,0.6096222
671,27551.94,2,0.59345853
672,27594.76,2,0.5457589
673,27596.07,2,0.53216535
674,27631.64,2,0.50401646
675,27629.69,2,0.5018508
676,27606.74,2,0.5001649
677,27609.18,2,0.53289175
678,27628.89,2,0.5597785
679,27636.39,2,0.5665464
680,27612.21,2,0.6122035
681,27623.02,2,0.5969944
682,27658.11,2,0.5893164
683,27627.26,2,0.66192615
684,27611.72,2,0.6663663
685,27622.2,2,0.6815814
686,27621.36,2,0.69025385
687,27679.7,2,0.6614787
688,27662.06,2,0.60204417
689,27662.2,2,0.61972725
690,27656.41,2,0.6273522
691,27641.05,2,0.62648344
692,27660.26,2,0.6232378
693,27690.11,2,0.6072787
694,27670.03,2,0.6762222
695,27660.52,2,0.67310095
696,27637.28,2,0.6936671
697,27627.72,2,0.71220255
698,27640.46,2,0.7145201
699,27627.04,2,0.7160779
700,27612.41,2,0.7129505
701,27589.36,2,0.7054883
702,27594.2,2,0.7335675
703,27569.42,2,0.7460983
704,27584.38,2,0.75818795
705,27570.55,2,0.75162387
706,27578.04,2,0.7750932
707,27584.99,2,0.7808233
708,27658.68,2,0.76462
709,27640.48,2,0.75535786
710,27625.0,2,0.75524503
711,27599.03,2,0.74577516
712,27685.44,2,0.72732246
713,27728.36,2,0.6651918
714,27706.38,2,0.65522534
715,27670.53,2,0.66491807
716,27686.24,2,0.659984
717,27668.0,2,0.6710637
718,27717.19,2,0.59277695
719,27679.61,2,0.6284207
720,27673.98,2,0.6483631
721,27666.08,2,0.64879864
722,27592.69,2,0.6372256
723,27611.39,2,0.70555294
724,27607.53,2,0.7312712
725,27607.53,2,0.73605525
726,27614.19,2,0.74747115
727,27598.97,2,0.7713009
728,27599.31,2,0.7773592
729,27621.77,2,0.7940077
730,27651.14,2,0.79827416
731,27627.46,2,0.7932347
732,27632.09,2,0.7899639
733,27619.89,2,0.7970386
734,27580.12,2,0.79674715
735,27575.53,2,0.79236877
736,27580.73,2,0.80950093
737,27607.41,2,0.8310754
738,27605.75,2,0.8315447
739,27607.36,2,0.8285176
740,27588.08,2,0.8245499
741,27644.13,2,0.8235073
742,27637.75,2,0.8238531
743,27625.84,2,0.8209327
744,27617.64,2,0.8192072
745,27598.11,2,0.80879164
746,27644.23,2,0.82168883
747,27594.16,2,0.8135489
748,27648.02,2,0.8136268
749,27637.41,2,0.8169633
750,27589.27,2,0.8085504
751,27607.34,2,0.8041321
752,27610.88,2,0.80218005
753,27622.3,2,0.7995604
754,27618.8,2,0.79515463
755,27582.72,2,0.78012794
756,27577.01,2,0.7749068
757,27595.01,2,0.7902159
758,27597.83,2,0.79739636
759,27602.08,2,0.79692453
760,27576.0,2,0.7856363
761,27579.4,2,0.7798464
762,27575.63,2,0.7959804
763,27590.44,2,0.8099875
764,27573.88,2,0.8087539
765,27557.48,2,0.81277347
766,27543.65,2,0.8089808
767,27516.37,2,0.7889629
768,27517.86,2,0.7851795
769,27483.9,2,0.7362189
770,27481.38,2,0.75418913
771,27494.09,2,0.76607645
772,27498.38,2,0.77600265
773,27464.55,2,0.74699396
774,27460.77,2,0.730593
775,27520.57,2,0.76415056
776,27542.1,2,0.7722293
777,27562.58,2,0.77175456
778,27558.22,2,0.7512422
779,27568.61,2,0.7631919
780,27522.65,2,0.7605922
781,27548.07,2,0.77611715
782,27572.94,2,0.7852683
783,27584.49,2,0.7807802
784,27588.98,2,0.7838565
785,27579.26,2,0.78549874
786,27588.5,2,0.79148215
787,27584.47,2,0.7908539
788,27583.94,2,0.7921489
789,27620.08,2,0.78405094
790,27668.31,2,0.7545933
791,27633.17,2,0.7680935
792,27633.07,2,0.78075385
793,27630.91,2,0.7697828
794,27615.41,2,0.7840798
795,27616.19,2,0.78147227
796,27601.5,2,0.8099218
797,27579.16,2,0.82352656
798,27583.05,2,0.82930875
799,27584.53,2,0.8145149
800,27593.57,2,0.8191096
801,27567.4,2,0.82467
802,27568.86,2,0.8385085
803,27548.93,2,0.83507466
804,27558.17,2,0.84036916
805,27572.0,2,0.8443025
806,27588.12,2,0.84662724
807,27567.36,2,0.8442308
808,27598.93,2,0.84599876
809,27593.0,2,0.84507906
810,27554.25,2,0.8395903
811,27556.99,2,0.84031117
812,27586.84,2,0.84966654
813,27575.82,2,0.8490159
814,27578.45,2,0.84934306
815,27580.95,2,0.85120946
816,27557.54,2,0.8510394
817,27578.5,2,0.8476482
818,27599.35,2,0.84035176
819,27607.53,2,0.834086
820,27615.64,2,0.8232902
821,27598.83,2,0.8197741
822,27593.54,2,0.8220778
823,27629.4,2,0.81583
824,27605.83,2,0.8132696
825,27614.24,2,0.81596786
826,27589.27,2,0.8158015
827,27580.36,2,0.81671125
828,27561.68,2,0.81562716
829,27554.45,2,0.81248945
830,27575.51,2,0.8169229
831,27573.83,2,0.8212993
832,27586.54,2,0.8297065
833,27623.86,2,0.8265135
834,27635.82,2,0.82141614
835,27644.6,2,0.8169058
836,27673.1,2,0.80344754
837,27709.77,2,0.7622667
838,27684.5,2,0.78022736
839,27676.97,2,0.7802724
840,27667.12,2,0.7811441
841,27728.94,2,0.7382191
842,27782.53,2,0.666822
843,27769.41,2,0.6439712
844,27771.21,2,0.6413511
845,27751.77,2,0.68924356
846,27743.05,2,0.7102462
847,27736.36,2,0.6803256
848,27751.77,2,0.7121491
849,27726.64,2,0.7297058
850,27759.98,2,0.66585124
851,27804.99,2,0.6495151
852,27783.58,2,0.7097025
853,27774.31,2,0.66600204
854,27744.64,2,0.7019269
855,27722.78,2,0.71187127
856,27727.07,2,0.7604656
857,27723.63,2,0.786041
858,27668.5,2,0.77594995
859,27673.11,2,0.7875809
860,27620.0,2,0.7523147
861,27566.0,2,0.666749
862,27620.0,2,0.71798027
863,27576.89,2,0.68038535
864,27492.6,2,0.5601475
865,27496.02,2,0.4891588
866,27542.14,2,0.5412433
867,27509.98,2,0.5255071
868,27434.87,1,0.53600866
869,27475.51,2,0.47720298
870,27525.73,2,0.5661028
871,27563.39,2,0.58341867
872,27592.32,2,0.6158721
873,27563.86,2,0.6333747
874,27548.99,2,0.55371904
875,27568.63,2,0.6036642
876,27525.33,2,0.60727596
877,27487.09,2,0.48734042
878,27526.97,2,0.55219424
879,27507.13,2,0.57256514
880,27503.59,2,0.62861633
881,27505.03,2,0.61046606
882,27498.45,2,0.59797317
883,27497.59,2,0.6665929
884,27457.89,2,0.58281153
885,27439.54,2,0.517533
886,27405.57,1,0.48183036
887,27378.51,1,0.5192177
888,27447.34,2,0.51615024
889,27446.41,2,0.57169586
890,27476.93,2,0.5886788
891,27397.91,2,0.5208384
892,27456.05,2,0.6361597
893,27472.7,2,0.64504194
894,27472.95,2,0.6609366
895,27489.59,2,0.67224973
896,27572.49,2,0.6643437
897,27558.26,2,0.66469204
898,27693.32,2,0.55029625
899,27647.37,2,0.5469061
900,27690.7,2,0.5145488
901,27634.59,2,0.53644
902,27677.2,2,0.5069615
903,27675.38,2,0.5327276
904,27642.58,2,0.5541328
905,27630.09,2,0.628394
906,27644.46,2,0.6208306
907,27632.77,2,0.54685235
908,27634.15,2,0.5927609
909,27600.04,2,0.6508862
910,27614.37,2,0.65773886
911,27617.96,2,0.7302443
912,27634.16,2,0.7121848
913,27620.42,2,0.7859055
914,27597.15,2,0.77636814
915,27612.24,2,0.8047592
916,27610.42,2,0.8003129
917,27618.03,2,0.8112313
918,27662.13,2,0.7975466
919,27656.9,2,0.8011748
920,27660.26,2,0.788807
921,27537.56,2,0.7579657
922,27559.08,2,0.779506
923,27566.94,2,0.79092544
924,27567.03,2,0.794403
925,27521.0,2,0.7887919
926,27546.22,2,0.79985476
927,27624.61,2,0.8049577
928,27634.07,2,0.777549
929,27615.15,2,0.7759073
930,27615.76,2,0.77511173
931,27599.75,2,0.7540124
932,27602.19,2,0.75900936
