times,prices,sellBuyHold,confidence
212,28928.98,2,0.57020354
213,28921.1,2,0.5715317
214,28911.77,2,0.5759475
215,28935.58,2,0.5771938
216,28940.19,2,0.57678515
217,28935.86,2,0.5785484
218,28934.39,2,0.58022064
219,28933.13,2,0.57986665
220,28924.81,2,0.5803293
221,28883.87,2,0.5794018
222,28858.9,2,0.5772117
223,28854.09,2,0.576857
224,28854.09,2,0.5716428
225,28869.43,2,0.5628969
226,28859.95,2,0.56198233
227,28846.76,2,0.5555082
228,28821.15,2,0.550253
229,28836.42,2,0.5419536
230,28792.88,2,0.53753984
231,28794.27,2,0.5328733
232,28852.31,2,0.5264579
233,28880.5,2,0.5234735
234,28814.37,2,0.52345794
235,28805.64,2,0.51863503
236,28807.54,2,0.5192916
237,28821.27,2,0.5291673
238,28816.29,2,0.5270664
239,28823.32,2,0.5241691
240,28798.77,2,0.52681166
241,28808.99,2,0.5250404
242,28825.84,2,0.52418226
243,28822.73,2,0.52636755
244,28817.51,2,0.5296797
245,28829.85,2,0.53502595
246,28836.1,2,0.5370889
247,28831.67,2,0.5382139
248,28834.84,2,0.5386221
249,28859.32,2,0.54456955
250,28850.5,2,0.55013984
251,28842.81,2,0.5520672
252,28823.06,2,0.5501249
253,28812.6,2,0.55483896
254,28773.19,2,0.55638695
255,28771.06,2,0.5509082
256,28768.09,2,0.54745036
257,28766.9,2,0.54638314
258,28883.82,2,0.53101003
259,28843.83,2,0.52976465
260,28847.04,2,0.5297114
261,28839.24,2,0.5343611
262,28844.44,2,0.53648335
263,28854.28,2,0.53963673
264,28862.21,2,0.5397359
265,28884.02,2,0.53962815
266,28900.06,2,0.5418877
267,28882.89,2,0.5449562
268,28889.68,2,0.5417849
269,28883.08,2,0.5363104
270,28904.16,2,0.53509367
271,28910.77,2,0.5292677
272,28924.49,2,0.5250428
273,28909.16,2,0.5374731
274,28917.0,2,0.5335476
275,28898.9,2,0.52902347
276,28900.19,2,0.522044
277,28907.09,2,0.51873416
278,28956.38,2,0.5049604
279,28913.27,2,0.4969243
280,28908.63,2,0.49234653
281,28946.66,2,0.49142346
282,28958.2,2,0.49049428
283,28957.3,2,0.48816133
284,28917.75,2,0.48643667
285,28918.89,2,0.4867106
286,28902.03,2,0.49207506
287,28914.02,2,0.49282366
288,28930.98,2,0.49628717
289,28908.22,2,0.5047123
290,28908.16,2,0.5127425
291,28896.42,2,0.52176386
292,28937.78,2,0.52077365
293,29016.38,2,0.51886064
294,28964.49,2,0.51182
295,29011.62,2,0.49760315
296,29037.55,2,0.48287222
297,29044.54,2,0.46901432
298,29046.96,2,0.46519014
299,28994.01,2,0.46296927
300,29008.25,2,0.45023888
301,29002.9,2,0.44710547
302,28966.79,2,0.44802502
303,28946.87,2,0.4510324
304,28926.49,2,0.45032948
305,28919.16,2,0.45419908
306,28948.86,2,0.45529246
307,28927.38,2,0.46507975
308,28951.43,2,0.47285503
309,28976.37,2,0.4784417
310,28950.74,2,0.47438335
311,28964.41,2,0.4735152
312,28916.5,2,0.48195833
313,28974.89,2,0.48251098
314,28927.86,2,0.4871759
315,28886.24,2,0.49467286
316,28912.83,2,0.490091
317,28859.29,2,0.4871775
318,28889.78,2,0.47919667
319,28890.46,2,0.4759508
320,28899.25,2,0.47263077
321,28922.4,2,0.47344702
322,28943.59,2,0.47450334
323,28995.7,2,0.4768345
324,28979.85,2,0.4720228
325,28960.91,2,0.4773397
326,28978.25,2,0.47768477
327,28967.67,2,0.47935495
328,28920.03,2,0.48469687
329,28933.74,2,0.48376226
330,28922.89,2,0.48580676
331,28896.12,2,0.4889208
332,28919.51,2,0.48767218
333,28897.49,2,0.49021867
334,28907.42,2,0.484047
335,28914.16,2,0.48458016
336,28923.09,2,0.48723975
337,28928.07,2,0.49467805
338,28919.12,2,0.500498
339,28900.38,2,0.5122132
340,28906.26,2,0.5184134
341,28936.75,2,0.5174354
342,28913.1,2,0.5196525
343,28925.99,2,0.5241574
344,28895.05,2,0.52787155
345,28882.0,2,0.5306998
346,28866.8,2,0.53627205
347,28878.69,2,0.5374407
348,28833.7,2,0.5288412
349,28825.5,2,0.5241352
350,28845.93,2,0.51018476
351,28854.74,2,0.5008169
352,28868.3,2,0.49518535
353,28872.23,2,0.49477214
354,28872.23,2,0.497878
355,28889.79,2,0.5023962
356,28919.65,2,0.5095901
357,28917.14,2,0.51310444
358,28914.97,2,0.5164788
359,28929.27,2,0.523007
360,28928.49,2,0.52797216
361,28943.28,2,0.53048605
362,28926.49,2,0.5361251
363,28926.78,2,0.54533875
364,28943.41,2,0.55379456
365,28923.01,2,0.561087
366,28917.08,2,0.5639998
367,28926.9,2,0.5621012
368,28900.54,2,0.56240016
369,28876.41,2,0.56421524
370,28914.96,2,0.5648804
371,28888.3,2,0.564583
372,28867.45,2,0.55981773
373,28875.22,2,0.5552932
374,28889.41,2,0.55041045
375,28873.77,2,0.5481517
376,28921.02,2,0.5524855
377,28932.37,2,0.5505991
378,28893.51,2,0.5500025
379,28817.51,2,0.55491555
380,28866.86,2,0.558076
381,28814.48,2,0.55757767
382,28770.07,2,0.5556833
383,28797.07,2,0.5516953
384,28752.33,2,0.5448855
385,28776.68,2,0.5415514
386,28839.21,2,0.53144485
387,28804.66,2,0.53122497
388,28809.4,2,0.52995324
389,28787.31,2,0.53053755
390,28781.21,2,0.5287168
391,28764.88,2,0.5236338
392,28791.95,2,0.52528316
393,28791.67,2,0.52709174
394,28754.69,2,0.52714497
395,28778.57,2,0.5282293
396,28767.5,2,0.5287847
397,28742.44,2,0.5247233
398,28747.87,2,0.51440936
399,28743.12,2,0.5139439
400,28738.85,2,0.51090467
401,28765.91,2,0.5120795
402,28793.69,2,0.5076474
403,28691.13,2,0.5047449
404,28554.6,2,0.4991655
405,28441.36,2,0.49144718
406,28412.59,2,0.4782044
407,28465.99,2,0.4629789
408,28508.87,2,0.4534056
409,28573.56,2,0.44317013
410,28621.62,2,0.43195263
411,28603.68,2,0.43132856
412,28594.19,2,0.4310823
413,28559.73,2,0.43308848
414,28595.99,2,0.43304268
415,28609.07,2,0.42970437
416,28580.89,2,0.4282629
417,28574.88,2,0.43070886
418,28571.29,2,0.43944755
419,28594.16,2,0.4564729
420,28582.2,2,0.47601703
421,28557.27,2,0.49347383
422,28545.64,2,0.5066456
423,28500.06,2,0.5174042
424,28461.52,2,0.52273834
425,28563.06,2,0.5222149
426,28554.39,2,0.52026415
427,28148.38,2,0.5197115
428,28149.13,2,0.5016703
429,28140.94,2,0.48107368
430,28220.69,2,0.46339607
431,28160.2,2,0.44975746
432,28255.48,2,0.43045008
433,28267.11,2,0.4168935
434,28278.67,2,0.40823433
435,28261.05,2,0.40842605
436,28259.7,2,0.40452993
437,28206.4,2,0.41233698
438,28231.53,2,0.41718927
439,28246.03,2,0.42152196
440,28267.79,2,0.4289159
441,28240.02,2,0.43344557
442,28297.59,2,0.44508994
443,28244.97,2,0.45439938
444,28249.68,2,0.45797428
445,28248.04,2,0.47050536
446,28224.66,2,0.47775066
447,28180.85,2,0.49224973
448,28162.52,2,0.50391924
449,28169.26,2,0.51008874
450,28133.44,2,0.50699097
451,28106.59,2,0.504878
452,28158.44,2,0.49314335
453,28205.01,2,0.47632992
454,28210.42,2,0.46994793
455,28210.41,2,0.46302995
456,28173.71,2,0.46193355
457,28177.91,2,0.4729262
458,28197.08,2,0.4771248
459,28213.29,2,0.4809162
460,28200.0,2,0.47565144
461,28237.61,2,0.46624142
462,28218.92,2,0.46604684
463,28208.99,2,0.46602592
464,28187.19,2,0.47711185
465,28120.71,2,0.49069145
466,28131.41,2,0.49853694
467,28134.1,2,0.50361294
468,28176.59,2,0.50659776
469,28104.77,2,0.5039612
470,28179.02,2,0.50153714
471,28199.22,2,0.49610138
472,28173.31,2,0.49439868
473,28217.22,2,0.49843836
474,28220.03,2,0.49626786
475,28241.38,2,0.50018144
476,28250.44,2,0.50456345
477,28242.51,2,0.50325227
478,28252.09,2,0.5048147
479,28241.21,2,0.5066062
480,28223.79,2,0.51013577
481,28223.7,2,0.51923186
482,28218.04,2,0.5282618
483,28214.09,2,0.5304729
484,28235.74,2,0.5337164
485,28234.25,2,0.53846824
486,28208.5,2,0.5441454
487,28174.04,2,0.54019505
488,28154.1,2,0.53322154
489,28139.63,2,0.53631526
490,28172.12,2,0.5338745
491,28183.65,2,0.5328676
492,28129.8,2,0.5292556
493,28136.97,2,0.52179956
494,28112.03,2,0.51826763
495,28138.45,2,0.5139136
496,28130.56,2,0.5060512
497,28099.67,2,0.50622374
498,28092.99,2,0.5081007
499,28108.09,2,0.50593525
500,27935.35,2,0.5001757
501,27948.32,2,0.48620108
502,27983.81,2,0.47558814
503,27983.14,2,0.46004835
504,27905.78,2,0.44411653
505,27906.68,2,0.4302466
506,27930.84,2,0.4121937
507,27940.94,2,0.40484124
508,27927.67,2,0.40866908
509,27956.7,2,0.40627205
510,27900.53,2,0.4113662
511,27905.21,2,0.4074746
512,27832.21,2,0.4048771
513,27754.29,2,0.40352863
514,27713.96,2,0.39476335
515,27741.1,2,0.3930161
516,27780.57,2,0.39830208
517,27788.2,2,0.39727435
518,27836.04,2,0.3959986
519,27871.04,2,0.39423457
520,27883.14,2,0.39792788
521,27872.71,2,0.4069017
522,27895.71,2,0.40884197
523,27850.52,2,0.40644482
524,27899.99,2,0.41027662
525,27899.99,2,0.41445196
526,27902.38,2,0.4202316
527,27949.32,2,0.4254499
528,27883.39,2,0.42789772
529,27930.99,2,0.4271762
530,27898.45,2,0.43165043
531,27888.4,2,0.4347648
532,27936.03,2,0.4409231
533,27946.39,2,0.44799846
534,27920.09,2,0.45953715
535,27906.56,2,0.46648678
536,27931.99,2,0.47087908
537,27931.99,2,0.47633258
538,27930.36,2,0.47773233
539,27922.77,2,0.48274535
540,27964.24,2,0.47785056
541,27944.3,2,0.4799033
542,27912.08,2,0.47834212
543,27906.04,2,0.48328513
544,27937.23,2,0.49111658
545,27946.99,2,0.48933214
546,27951.8,2,0.48892492
547,27913.47,2,0.5058189
548,27952.72,2,0.5109129
549,27924.06,2,0.50424075
550,27932.43,2,0.4979853
551,27918.21,2,0.49319118
552,27881.74,2,0.49108523
553,27857.82,2,0.48943874
554,27840.03,2,0.48657575
555,27832.5,2,0.49092132
556,27869.2,2,0.49661052
557,27836.58,2,0.5030061
558,27832.81,2,0.50514716
559,27837.63,2,0.50533956
560,27843.17,2,0.50196123
561,27782.68,2,0.4971754
562,27771.8,2,0.48894304
563,27745.41,2,0.48128986
564,27800.29,2,0.4764489
565,27854.99,2,0.46711862
566,27965.79,2,0.44826812
567,27940.58,2,0.44405508
568,27932.76,2,0.44462937
569,27905.95,2,0.4407072
570,27904.46,2,0.4429338
571,27885.81,2,0.44621718
572,27867.81,2,0.45502698
573,27849.14,2,0.4676999
574,27862.76,2,0.47352442
575,27876.73,2,0.48675832
576,27793.65,2,0.49936673
577,27805.82,2,0.5014842
578,27805.09,2,0.5038848
579,27831.24,2,0.49983418
580,27792.13,2,0.4988703
581,27774.23,2,0.49578044
582,27775.34,2,0.47747573
583,27846.5,2,0.4628923
584,27905.17,2,0.4489474
585,27918.03,2,0.4377104
586,27972.25,2,0.4300879
587,27997.74,2,0.41909504
588,27944.85,2,0.41360486
589,27926.22,2,0.41266727
590,27935.85,2,0.41324955
591,27970.36,2,0.41599748
592,27927.45,2,0.41205195
593,27886.1,2,0.41608098
594,27902.78,2,0.42280984
595,27872.65,2,0.43100983
596,27907.4,2,0.4380853
597,27891.18,2,0.45017695
598,27895.38,2,0.46068335
599,27883.19,2,0.46882227
600,27874.89,2,0.46665817
601,27841.95,2,0.46108714
602,27846.29,2,0.45273656
603,27886.7,2,0.44663656
604,27898.19,2,0.44402954
605,27860.33,2,0.44469467
606,27900.85,2,0.4434029
607,27902.48,2,0.4496752
608,27896.78,2,0.4474138
609,27853.5,2,0.45292985
610,27856.0,2,0.45033926
611,27824.71,2,0.45248765
612,27863.47,2,0.45251518
613,27878.16,2,0.4583581
614,27872.34,2,0.46800312
615,27866.78,2,0.47297767
616,27878.17,2,0.47944877
617,27893.1,2,0.48551637
618,27780.9,2,0.4878069
619,27797.05,2,0.49201098
620,27819.64,2,0.48729104
621,27794.77,2,0.4877011
622,27554.6,2,0.4876142
623,27431.05,2,0.47538632
624,27384.1,2,0.45380297
625,27444.46,2,0.43551737
626,27561.27,2,0.41386372
627,27564.55,2,0.39679545
628,27501.68,2,0.3862611
629,27487.1,2,0.38151637
630,27483.7,2,0.3801713
631,27520.8,2,0.36836544
632,27499.99,2,0.3580499
633,27485.4,2,0.3529669
634,27462.4,0,0.35411012
635,27429.03,0,0.3545849
636,27413.94,0,0.3552259
637,27390.99,0,0.35505354
638,27372.48,2,0.36220047
639,27466.08,2,0.36849627
640,27489.08,2,0.37660277
641,27445.35,2,0.39196363
642,27442.74,2,0.39950022
643,27426.34,2,0.40406382
644,27406.7,2,0.40596515
645,27368.49,2,0.41135737
646,27342.97,2,0.41751173
647,27400.0,2,0.4102957
648,27315.7,2,0.39965263
649,27398.62,2,0.37642613
650,27492.04,0,0.3599959
651,27493.97,0,0.364499
652,27484.79,0,0.36428368
653,27500.0,0,0.3618834
654,27530.66,0,0.35897177
655,27532.59,2,0.36125404
656,27523.49,2,0.3671984
657,27531.75,2,0.3782033
658,27543.74,2,0.38377836
659,27498.44,2,0.40006483
660,27442.49,2,0.41249597
661,27421.16,2,0.42567527
662,27452.15,2,0.43890262
663,27487.04,2,0.44795004
664,27489.99,2,0.4730332
665,27496.74,2,0.4896275
666,27469.32,2,0.4989072
667,27561.4,2,0.50374836
668,27616.21,2,0.49688417
669,27551.22,2,0.49175796
670,27546.65,2,0.49116194
671,27551.94,2,0.48611417
672,27594.76,2,0.48220468
673,27596.07,2,0.46891657
674,27631.64,2,0.46113357
675,27629.69,2,0.46043882
676,27606.74,2,0.46549606
677,27609.18,2,0.4730635
678,27628.89,2,0.48115188
679,27636.39,2,0.48006606
680,27612.21,2,0.4847554
681,27623.02,2,0.48572654
682,27658.11,2,0.4885973
683,27627.26,2,0.49906585
684,27611.72,2,0.5078127
685,27622.2,2,0.5163245
686,27621.36,2,0.52254575
687,27679.7,2,0.51803637
688,27662.06,2,0.52419513
689,27662.2,2,0.5202897
690,27656.41,2,0.51752925
691,27641.05,2,0.5222267
692,27660.26,2,0.5236448
693,27690.11,2,0.5293222
694,27670.03,2,0.5390689
695,27660.52,2,0.540295
696,27637.28,2,0.5460461
697,27627.72,2,0.5489738
698,27640.46,2,0.5486813
699,27627.04,2,0.5486686
700,27612.41,2,0.55177826
701,27589.36,2,0.55243534
702,27594.2,2,0.561477
703,27569.42,2,0.56676036
704,27584.38,2,0.5689623
705,27570.55,2,0.56844366
706,27578.04,2,0.56631637
707,27584.99,2,0.56587493
708,27658.68,2,0.5500716
709,27640.48,2,0.5400952
710,27625.0,2,0.53850514
711,27599.03,2,0.5296082
712,27685.44,2,0.5179481
713,27728.36,2,0.50508857
714,27706.38,2,0.4998321
715,27670.53,2,0.49862424
716,27686.24,2,0.4994586
717,27668.0,2,0.49512807
718,27717.19,2,0.4879131
719,27679.61,2,0.48998147
720,27673.98,2,0.49854133
721,27666.08,2,0.50835145
722,27592.69,2,0.5144575
723,27611.39,2,0.5314303
724,27607.53,2,0.53745294
725,27607.53,2,0.5340773
726,27614.19,2,0.54502165
727,27598.97,2,0.55652094
728,27599.31,2,0.56295633
729,27621.77,2,0.5675313
730,27651.14,2,0.57270074
731,27627.46,2,0.5750486
732,27632.09,2,0.5757464
733,27619.89,2,0.5836699
734,27580.12,2,0.58832103
735,27575.53,2,0.5834298
736,27580.73,2,0.5776344
737,27607.41,2,0.57675624
738,27605.75,2,0.57534397
739,27607.36,2,0.5759723
740,27588.08,2,0.5750759
741,27644.13,2,0.56548357
742,27637.75,2,0.56218565
743,27625.84,2,0.55936706
744,27617.64,2,0.5553107
745,27598.11,2,0.55261666
746,27644.23,2,0.5498278
747,27594.16,2,0.5507226
748,27648.02,2,0.5396329
749,27637.41,2,0.541027
750,27589.27,2,0.5463374
751,27607.34,2,0.5405651
752,27610.88,2,0.53321534
753,27622.3,2,0.52511626
754,27618.8,2,0.5195661
755,27582.72,2,0.51377374
756,27577.01,2,0.51697475
757,27595.01,2,0.51886165
758,27597.83,2,0.5257408
759,27602.08,2,0.527784
760,27576.0,2,0.5289266
761,27579.4,2,0.5277981
762,27575.63,2,0.5324301
763,27590.44,2,0.5385971
764,27573.88,2,0.5395626
765,27557.48,2,0.54453117
766,27543.65,2,0.55092067
767,27516.37,2,0.54897875
768,27517.86,2,0.5465845
769,27483.9,2,0.54408324
770,27481.38,2,0.54609543
771,27494.09,2,0.5403989
772,27498.38,2,0.53929716
773,27464.55,2,0.5390156
774,27460.77,2,0.541133
775,27520.57,2,0.5430928
776,27542.1,2,0.54136056
777,27562.58,2,0.53306174
778,27558.22,2,0.5291332
779,27568.61,2,0.52562416
780,27522.65,2,0.5265523
781,27548.07,2,0.5292817
782,27572.94,2,0.531987
783,27584.49,2,0.52817136
784,27588.98,2,0.516963
785,27579.26,2,0.50548005
786,27588.5,2,0.4999037
787,27584.47,2,0.49374837
788,27583.94,2,0.48723692
789,27620.08,2,0.48462474
790,27668.31,2,0.47865155
791,27633.17,2,0.4833611
792,27633.07,2,0.48530874
793,27630.91,2,0.48474297
794,27615.41,2,0.48227465
795,27616.19,2,0.48213163
796,27601.5,2,0.48836872
797,27579.16,2,0.49812824
798,27583.05,2,0.50198704
799,27584.53,2,0.50913256
800,27593.57,2,0.50913024
801,27567.4,2,0.50989693
802,27568.86,2,0.5158496
803,27548.93,2,0.5181872
804,27558.17,2,0.51939285
805,27572.0,2,0.52305216
806,27588.12,2,0.52139485
807,27567.36,2,0.5246641
808,27598.93,2,0.52146
809,27593.0,2,0.52454656
810,27554.25,2,0.5237394
811,27556.99,2,0.52039135
812,27586.84,2,0.52387303
813,27575.82,2,0.5309807
814,27578.45,2,0.53317475
815,27580.95,2,0.5382724
816,27557.54,2,0.5427889
817,27578.5,2,0.5307576
818,27599.35,2,0.5160799
819,27607.53,2,0.50175995
820,27615.64,2,0.4911492
821,27598.83,2,0.48440057
822,27593.54,2,0.48075807
823,27629.4,2,0.4777164
824,27605.83,2,0.47518575
825,27614.24,2,0.47500527
826,27589.27,2,0.47409347
827,27580.36,2,0.4711578
828,27561.68,2,0.47293293
829,27554.45,2,0.46932998
830,27575.51,2,0.46612352
831,27573.83,2,0.4724589
832,27586.54,2,0.4828091
833,27623.86,2,0.4889155
834,27635.82,2,0.49431545
835,27644.6,2,0.5013789
836,27673.1,2,0.4981503
837,27709.77,2,0.4898008
838,27684.5,2,0.48865178
839,27676.97,2,0.4824665
840,27667.12,2,0.4723196
841,27728.94,2,0.46094134
842,27782.53,2,0.4532862
843,27769.41,2,0.44506395
844,27771.21,2,0.44745222
845,27751.77,2,0.44872054
846,27743.05,2,0.44637433
847,27736.36,2,0.44604436
848,27751.77,2,0.44677776
849,27726.64,2,0.44130063
850,27759.98,2,0.43646598
851,27804.99,2,0.4397802
852,27783.58,2,0.44679078
853,27774.31,2,0.45195365
854,27744.64,2,0.4604335
855,27722.78,2,0.46808
856,27727.07,2,0.46566477
857,27723.63,2,0.46186823
858,27668.5,2,0.46534652
859,27673.11,2,0.46541333
860,27620.0,2,0.46574786
861,27566.0,2,0.45946792
862,27620.0,2,0.4565067
863,27576.89,2,0.45866185
864,27492.6,2,0.46306732
865,27496.02,2,0.45179456
866,27542.14,2,0.44783735
867,27509.98,2,0.44032305
868,27434.87,2,0.4384456
869,27475.51,2,0.43536526
870,27525.73,2,0.43436217
871,27563.39,2,0.43606955
872,27592.32,2,0.43434444
873,27563.86,2,0.4374616
874,27548.99,2,0.437312
875,27568.63,2,0.44034994
876,27525.33,2,0.45010343
877,27487.09,2,0.45763946
878,27526.97,2,0.45836842
879,27507.13,2,0.45521158
880,27503.59,2,0.46685353
881,27505.03,2,0.47756326
882,27498.45,2,0.48119816
883,27497.59,2,0.4879244
884,27457.89,2,0.49287915
885,27439.54,2,0.48893198
886,27405.57,2,0.49022552
887,27378.51,2,0.488695
888,27447.34,2,0.47390598
889,27446.41,2,0.464673
890,27476.93,2,0.45297444
891,27397.91,2,0.44940233
892,27456.05,2,0.44179118
893,27472.7,2,0.43972751
894,27472.95,2,0.4385864
895,27489.59,2,0.43469456
896,27572.49,2,0.42506284
897,27558.26,2,0.42626432
898,27693.32,2,0.41597134
899,27647.37,2,0.41189346
900,27690.7,2,0.40971014
901,27634.59,2,0.4056226
902,27677.2,2,0.4070657
903,27675.38,2,0.41273087
904,27642.58,2,0.41834697
905,27630.09,2,0.42894772
906,27644.46,2,0.4332655
907,27632.77,2,0.43857023
908,27634.15,2,0.44138446
909,27600.04,2,0.4467576
910,27614.37,2,0.4456096
911,27617.96,2,0.45014772
912,27634.16,2,0.45144662
913,27620.42,2,0.46460208
914,27597.15,2,0.46696833
915,27612.24,2,0.47773537
916,27610.42,2,0.4880401
917,27618.03,2,0.49264586
918,27662.13,2,0.49634126
919,27656.9,2,0.5012302
920,27660.26,2,0.50058275
921,27537.56,2,0.5043937
922,27559.08,2,0.50694805
923,27566.94,2,0.50568515
924,27567.03,2,0.5062656
925,27521.0,2,0.50691533
926,27546.22,2,0.50529426
927,27624.61,2,0.500008
928,27634.07,2,0.48996347
929,27615.15,2,0.48799258
930,27615.76,2,0.48008665
931,27599.75,2,0.47637188
932,27602.19,2,0.47293863
