timestamp,BTC_close,BTC_low,BTC_high,BTC_volume,BTC_HLPercent
1533427200,7005,6967,7039,602723.31,0.010228726
1533448800,6983.65,6900,7026.41,1378932,0.017990695
1533470400,7032.89,6940,7084,1031916.86,0.020327499
1533492000,6981,6899,7070.14,1383498.25,0.024206027
1533513600,7034.2,6970.97,7078.99,637373.29,0.015259239
1533535200,7088.23,7020.01,7149,1204332.75,0.018043083
1533556800,6975.96,6934,7114.98,1341789.65,0.025436473
1533578400,6929.29,6886.04,6991.48,1417712.48,0.015081213
1533600000,6928.5,6850,6947,1791992.02,0.013962862
1533621600,6934.89,6905.05,6987.99,756726.11,0.011868935
1533643200,7091.5,6926.15,7107.99,1955575.4,0.025582478
1533664800,7118.1,7057.98,7150.46,1615108.31,0.012933434
1533686400,6712,6663.47,7118.1,4691351,0.063869572
1533708000,6537.99,6400,6722.15,4785726.11,0.047923655
1533729600,6508.84,6444.44,6556.83,2499125.5,0.017140905
1533751200,6248.67,6180.35,6523.3,4897909.38,0.052573084
1533772800,6278.64,6124,6354.4,2858598.02,0.036258341
1533794400,6344.61,6258.73,6376.38,718356.86,0.018450908
1533816000,6322,6276.61,6369.33,753737.8,0.014557261
1533837600,6476.55,6184.29,6551.86,4275074.78,0.056101626
1533859200,6526.34,6455.63,6615.89,2438556.76,0.024223498
1533880800,6425.86,6378.33,6568,1103149.61,0.028877893
1533902400,6327.85,6305.08,6478.47,1072813.68,0.026764035
1533924000,6423.72,6322.2,6512.38,2145230.31,0.029202841
1533945600,6147,6017.17,6419.99,4727645.06,0.062744646
1533967200,6108.73,6011,6169.9,3136189.18,0.025754064
1533988800,6107.08,6056.86,6164.08,2956886.45,0.017394323
1534010400,6437,6069.12,6479.27,3997493.2,0.063301884
1534032000,6220,6215,6459.99,1747667.49,0.037924207
1534053600,6335.95,6158.99,6367.96,903397.1,0.032815847
1534075200,6357.5,6278.24,6359.82,1155185.94,0.012827407
1534096800,6298.2,6198,6362.77,1875397.5,0.025895954
1534118400,6310.79,6224.03,6469,2011111.74,0.037868295
1534140000,6329.11,6303.96,6378.84,1013284.13,0.011738811
1534161600,6444.84,6330.4,6530,1515302.87,0.030566616
1534183200,6222.73,6151,6464.23,3649987.45,0.048455887
1534204800,6247.99,6199,6295.44,1200423.11,0.015319025
1534226400,5969.85,5755,6247.15,7354316.67,0.078779924
1534248000,6008.66,5922.68,6066.57,2289650.11,0.02371851
1534269600,6023.8,5969,6157.98,4136971.86,0.030688635
1534291200,6189.72,6000.66,6220,2992263.32,0.035263666
1534312800,6285.3,6176.69,6350.64,2758508.42,0.02739094
1534334400,6344.68,6282.71,6450,2487056.92,0.025936434
1534356000,6560.7,6309.81,6650,4165140.5,0.051156391
1534377600,6265.65,6243,6580,2725087.98,0.051215805
1534399200,6287.55,6212,6322.08,1315298.89,0.017411991
1534420800,6429.05,6275.61,6472.43,1966203.85,0.030408981
1534442400,6402.01,6281.92,6469.29,3309317.88,0.028962993
1534464000,6312.89,6210,6434.99,2125350.41,0.034963535
1534485600,6449.48,6286.12,6514.56,1910586.59,0.035066067
1534507200,6457.8,6402.75,6544,1535274.76,0.021584658
1534528800,6510,6435,6550.5,2956804.98,0.017632242
1534550400,6579,6434.45,6580,1508830.59,0.022120061
1534572000,6508.43,6470.5,6619.88,1479965.58,0.022565364
1534593600,6510.68,6443.84,6527.5,1155974.53,0.012816545
1534615200,6341.83,6300.75,6519.18,2771227.59,0.033505748
1534636800,6388,6322.33,6434,828267.36,0.017356233
1534658400,6380.08,6306.21,6388,517300.35,0.012803694
1534680000,6423.54,6346.6,6450.94,871123.44,0.016174387
1534701600,6354.96,6335,6463.63,1295080.4,0.019900582
1534723200,6487.46,6335,6544.22,2459264.06,0.031970197
1534744800,6468,6447.97,6521.57,872599.88,0.011285626
1534766400,6450.99,6379.79,6477.9,1149088.57,0.01514534
1534788000,6460.43,6392.08,6499.89,982617.68,0.016586435
1534809600,6250,6222.5,6478.04,3494805.64,0.039447117
1534831200,6321.99,6248,6337.3,1079210.78,0.014091174
1534852800,6439.87,6308.1,6484.3,1586956.64,0.027173326
1534874400,6407.42,6365,6453.4,885641.48,0.013698206
1534896000,6468.94,6400.86,6490,736387.99,0.013734977
1534917600,6682,6436.59,6894.59,5932502.62,0.066428896
1534939200,6663.9,6612.65,6707.78,1541858.87,0.014182039
1534960800,6446.32,6394.73,6686.1,3734175.21,0.043578469
1534982400,6354.76,6255.6,6458.27,3089370.91,0.031381469
1535004000,6422.92,6344.41,6443.21,601137.63,0.015333972
1535025600,6406.97,6395.92,6444,833798.29,0.007461204
1535047200,6454.74,6396.37,6488.89,1109493.84,0.014258217
1535068800,6530.61,6375,6567.21,1273075.77,0.029268137
1535090400,6510.91,6480,6540.92,295046.42,0.009313675
1535112000,6542,6498.88,6576.89,549519.42,0.011861229
1535133600,6571.82,6458,6623.45,2832846.84,0.024979429
1535155200,6685.52,6578.02,6718,1321077.8,0.020836558
1535176800,6729.38,6693.3,6789,952482.53,0.014096332
1535198400,6700.58,6665,6730.54,805633.4,0.009737703
1535220000,6720.32,6670,6749.99,830184.29,0.011850388
1535241600,6726.09,6685,6769.9,897718.22,0.012540806
1535263200,6590,6590,6778.39,1105060.8,0.027792735
1535284800,6693.49,6571.29,6711.99,828860.23,0.020962487
1535306400,6630,6630,6737,1224586.86,0.01588244
1535328000,6713.15,6644.01,6713.5,1609341.93,0.010350786
1535349600,6712.69,6650,6732.83,867633.6,0.012302405
1535371200,6702.29,6686.66,6726.76,344203.75,0.005961265
1535392800,6744.1,6685.61,6757.48,720157.83,0.010635622
1535414400,6905,6712.75,6935.81,2035509.98,0.032160627
1535436000,6903.99,6863,6935.99,980139.32,0.010523372
1535457600,7033.05,6903.99,7099.43,3049172.13,0.027528971
1535479200,7046.02,6998.98,7088.91,2371489.65,0.012686012
1535500800,7076.19,7034,7125.28,1338740.34,0.012810725
1535522400,7052.81,7015,7090.07,532238.9,0.010588048
1535544000,7092.89,7042.39,7123,648598.43,0.011316861
1535565600,7019.5,6899.9,7113.4,3220407.75,0.030013777
1535587200,7032.11,6985.94,7065.9,784393.24,0.011316322
1535608800,6965.63,6960.36,7059.01,558531.73,0.013975047
1535630400,6878.59,6850,6997.16,3051337.63,0.02103139
1535652000,6866.37,6819,6899,1774512.11,0.011595883
1535673600,6992.11,6805.54,6999.11,1436306.68,0.027656373
1535695200,6997.35,6929.65,7017.99,840514.36,0.01258765
1535716800,6966.26,6940.36,7004.32,887544.48,0.009131507
1535738400,7050,6887.91,7070,1873877.31,0.025755304
1535760000,7026.53,7003.75,7090,2233222.17,0.012165021
1535781600,7049.71,7013.87,7072.79,836086.99,0.008330517
1535803200,7069,7035.44,7114.84,1009836.95,0.011159773
1535824800,7193.86,7029.01,7252.48,5111819.4,0.030812908
1535846400,7202,7175.41,7275,1249260.03,0.013689347
1535868000,7233.41,7130.87,7240.21,1244567.35,0.015101772
1535889600,7230.31,7208,7327.18,3581174.58,0.016265466
1535911200,7286.35,7184.99,7310,2250706.44,0.017101231
1535932800,7299.99,7261.18,7338,808891.05,0.010468793
1535954400,7226.98,7196.07,7319,1338647.62,0.01679601
1535976000,7235.92,7207.64,7269.88,698432.2,0.008561352
1535997600,7290.49,7228.2,7299,1380687.99,0.009699959
1536019200,7267.45,7250.95,7335,1343420.96,0.011458759
1536040800,7276.53,7246.4,7300,507495.05,0.007342466
1536062400,7344.79,7270.85,7344.79,1365297.1,0.010067
1536084000,7383.21,7335,7403,1671334.37,0.009185465
1536105600,7359.08,7339.95,7409.75,1127552.63,0.009420021
1536127200,7381.53,7355.96,7395.89,542020.96,0.005398945
1536148800,6995.01,6916.12,7389.36,5972105.06,0.064043435
1536170400,6915,6866.94,7050,3808045.61,0.025965957
1536192000,6700,6680,6990.51,3364641.95,0.044418791
1536213600,6397.27,6305,6725.7,6464404.3,0.06255111
1536235200,6407,6300,6449.52,1841994.01,0.023183121
1536256800,6400,6390,6524.64,1810281.37,0.020635621
1536278400,6510,6368,6535,1261138.84,0.025554705
1536300000,6515.87,6470.17,6550,1918324.95,0.012187786
1536321600,6371.99,6320,6537.63,1796672.74,0.033288822
1536343200,6420.61,6364.33,6484.59,1434877.17,0.018545506
1536364800,6388.73,6386.19,6449,530393.84,0.009739494
1536386400,6443.27,6397.88,6460.47,454405.55,0.00968815
1536408000,6440.08,6424,6474.1,222400.31,0.007738527
1536429600,6215,6157.1,6440,1947082.68,0.043928571
1536451200,6181.88,6121.45,6215.9,2543977.84,0.015194903
1536472800,6188.93,6147,6206.31,389890.85,0.009556403
1536494400,6370,6184.57,6448.58,1814128.66,0.040940796
1536516000,6372.73,6364.96,6433.72,660989.58,0.010687441
1536537600,6247.78,6216.84,6399.46,963032.58,0.028536783
1536559200,6301.48,6240,6360.18,926025.16,0.018895692
1536580800,6317.89,6250.31,6335.88,876191.32,0.013505622
1536602400,6263.01,6231,6347.5,1066616.69,0.018353683
1536624000,6312.83,6247.25,6314.99,689693.28,0.010726858
1536645600,6337,6291.26,6397.45,1253976.38,0.016598801
1536667200,6275.36,6254.1,6356.23,1133726.45,0.016067701
1536688800,6248.85,6162.34,6298.89,1122880.07,0.021678423
1536710400,6291.15,6194.62,6320,1545185.05,0.019838608
1536732000,6278.49,6221.92,6300.59,1325963.69,0.012486132
1536753600,6244.88,6197,6282.6,1514254.07,0.013624932
1536775200,6290.6,6243.71,6310.01,1165684.16,0.010507115
1536796800,6338.4,6290,6350,893347.14,0.009448819
1536818400,6379.28,6333.42,6434.54,813157.67,0.015715187
1536840000,6468.1,6378.47,6479.21,1090899.49,0.015548192
1536861600,6508.7,6437.78,6523.32,1613702.34,0.013112955
1536883200,6488.37,6421.36,6516.64,1192542.9,0.014621032
1536904800,6553.59,6457.68,6579,783168.24,0.018440492
1536926400,6463,6382.79,6580.81,2346080.51,0.030090521
1536948000,6469.64,6429,6514.99,1345765.85,0.013198792
1536969600,6484.07,6459.17,6543.99,803832.22,0.012961511
1536991200,6492.21,6476.26,6524.94,440522.32,0.007460605
1537012800,6523.04,6474.35,6547.92,874049.11,0.011235629
1537034400,6544.81,6514.37,6567.51,635959.92,0.008091347
1537056000,6516.58,6477.74,6544.81,513794.04,0.010247815
1537077600,6462,6375,6519.6,1835608.71,0.022179275
1537099200,6496.86,6445.51,6510.51,530009.96,0.009983857
1537120800,6473.85,6420.63,6510.5,521000.25,0.013803855
1537142400,6500.08,6473.85,6511.72,660603.96,0.005815668
1537164000,6484,6464,6530,440504.07,0.010107198
1537185600,6472.25,6415.68,6500,1187581.71,0.012972308
1537207200,6287.49,6206.76,6474.54,2983470.86,0.041358923
1537228800,6253.27,6210,6318.63,1378670.16,0.017192018
1537250400,6268.4,6226.48,6279.38,936224.73,0.008424399
1537272000,6289.13,6237.08,6293.48,732768.23,0.008961656
1537293600,6326.47,6270.41,6385.38,2155861.69,0.018005193
1537315200,6336.19,6295,6364.66,1766637.73,0.010944811
1537336800,6347.83,6319.61,6362.1,1236462.73,0.006678612
1537358400,6286.65,6276.7,6364.64,1595204.19,0.013816964
1537380000,6326.74,6263.74,6345.76,839178.72,0.012925166
1537401600,6383.93,6120.1,6523.18,5043593.08,0.061791948
1537423200,6387.17,6379.28,6420.16,470042.83,0.006367443
1537444800,6430.99,6382.38,6438.43,544573.08,0.008705538
1537466400,6398.91,6393.56,6450,943640.93,0.008750388
1537488000,6492.03,6333.9,6550,2530321.37,0.032992366
1537509600,6534.36,6492,6574.7,1609059.25,0.012578521
1537531200,6743.35,6533.92,6767,3171802.4,0.034443623
1537552800,6700,6684.4,6770,3978678.03,0.012644018
1537574400,6757.43,6688.17,6786.12,2277619.27,0.014433874
1537596000,6740.68,6720,6832.39,1565742.84,0.016449588
1537617600,6673.44,6628.79,6743.95,2003623.28,0.017076046
1537639200,6687.27,6646.98,6714.17,817639.83,0.010007194
1537660800,6730.99,6646.98,6757,1154768.83,0.016282374
1537682400,6726,6685.44,6742.84,767166.87,0.008512734
1537704000,6752.34,6706.8,6785.99,829284.66,0.011669631
1537725600,6693.77,6661,6755.66,1127464.87,0.014011954
1537747200,6711.95,6671.54,6720,1048295.95,0.00721131
1537768800,6699.35,6665.1,6729.76,791618.75,0.009608069
1537790400,6586.79,6578.72,6698.91,1775469.31,0.017941725
1537812000,6653.11,6586.79,6654.4,1139679.69,0.010160195
1537833600,6590.24,6560,6666.7,1244187.69,0.01600492
1537855200,6464.5,6406.52,6587.69,1788726.5,0.027501294
1537876800,6405,6370.86,6470,1187238.01,0.015323029
1537898400,6375.3,6367.19,6455.25,1020557.42,0.01364161
1537920000,6440.89,6334.35,6464.67,1607033.08,0.020158802
1537941600,6449.89,6384.23,6463.33,943299.85,0.012238273
1537963200,6530.46,6419.23,6530.46,1640346.98,0.017032491
1537984800,6535.55,6470.3,6556,1665797.47,0.013071995
1538006400,6465.05,6414.25,6539.9,1318503.82,0.019212832
1538028000,6479.31,6452.59,6525,657481.43,0.011097318
1538049600,6499.99,6432.4,6507.99,686039.61,0.011614953
1538071200,6508.13,6484.11,6538.09,1299153.57,0.008256234
1538092800,6692.51,6517.59,6739.49,3006537.6,0.03292534
1538114400,6711.16,6683.72,6729.49,691995.6,0.006801407
1538136000,6653.15,6600,6800,2261465.52,0.029411765
1538157600,6664.36,6586.62,6690,924328.7,0.015452915
1538179200,6641.01,6540.67,6690.94,1300276.3,0.022458728
1538200800,6502.7,6480,6640.48,759954.42,0.024166928
1538222400,6599.02,6478.42,6618.94,2171416.66,0.021229985
1538244000,6599.95,6542.93,6609.57,614560.99,0.01008235
1538265600,6597.36,6579.26,6632,472840.76,0.007952352
1538287200,6564.12,6554.6,6608.5,342432.44,0.008156163
1538308800,6635.15,6565.61,6666.6,1149627.93,0.015148651
1538330400,6625.43,6586.9,6655.6,616660.25,0.010322135
1538352000,6620,6537.31,6647.87,884241.38,0.016630891
1538373600,6633.71,6615.49,6666.76,215027.52,0.007690392
1538395200,6596.1,6565,6642.83,732741.69,0.011716392
1538416800,6589.95,6511.11,6617.27,1353938.32,0.01604287
1538438400,6607.8,6556.1,6630,686696.61,0.011146305
1538460000,6618,6586.82,6629.99,296286.8,0.006511322
1538481600,6575,6572.11,6619.99,350895.75,0.007232639
1538503200,6531.99,6480.24,6592.94,2103149.63,0.017094043
1538524800,6541.6,6526,6580.04,1141744.08,0.008212716
1538546400,6471,6425,6544.28,1379876.82,0.018226604
1538568000,6499,6450.6,6503.53,975060.14,0.008138657
1538589600,6512.61,6457.74,6542.72,961666.6,0.012988482
1538611200,6503.93,6455,6535.89,503851.47,0.012376279
1538632800,6590.3,6503.95,6642,1241111.71,0.020784402
1538654400,6575,6573.86,6620.1,1320869.23,0.006984789
1538676000,6599.99,6575,6623.64,1435100.11,0.007343394
1538697600,6600.6,6563.21,6625,1272346.45,0.009326792
1538719200,6583.54,6551.76,6634.19,408334.21,0.012425029
1538740800,6590.26,6571.59,6604.89,450625.65,0.005041719
1538762400,6585,6580.83,6611.03,420269.41,0.004568123
1538784000,6642.91,6578.69,6688,1357982.45,0.016344199
1538805600,6616.39,6590.3,6647.58,673576.19,0.00861667
1538827200,6598.9,6580,6630.09,449513.03,0.00755495
1538848800,6599.76,6570,6603.71,449453.26,0.005104706
1538870400,6600.17,6583.01,6609.98,252616.75,0.004080194
1538892000,6596.67,6590,6611.7,278444.37,0.003282061
1538913600,6550.58,6540,6600.45,784021.6,0.009158466
1538935200,6592.26,6551.3,6596.02,501764.02,0.006779846
1538956800,6607.93,6579.28,6638.96,461745.83,0.00898936
1538978400,6591.82,6591.82,6622.91,423210.95,0.004694311
1539000000,6648.69,6589.84,6660.19,546819.04,0.010562762
1539021600,6678.94,6648.69,6715.99,1228931.56,0.010020861
1539043200,6674.06,6660.01,6700,322382.38,0.005968657
1539064800,6665.6,6653.28,6678.99,355512.9,0.003849384
1539086400,6647.7,6640,6676.14,379876.03,0.005413308
1539108000,6644.76,6610,6652,469726.67,0.006313891
1539129600,6654.91,6637.48,6678,382609.94,0.006067685
1539151200,6549.06,6500,6655.99,1342915.37,0.023436033
1539172800,6591.99,6530.59,6596.18,758343.55,0.009943634
1539194400,6612.45,6584.75,6622.32,422541.94,0.005673238
1539216000,6630.2,6604.58,6644.99,495051.03,0.006081273
1539237600,6325,6275.98,6632.77,7435287.44,0.053792005
1539259200,6286.07,6267,6327.12,1932029.17,0.009501953
1539280800,6313.18,6221,6339.62,1615104.75,0.018710901
1539302400,6250.28,6202.34,6323.1,1239648.39,0.019098227
1539324000,6317.15,6200,6326.97,1356300.48,0.020068058
1539345600,6307.55,6299.99,6350,809597.53,0.007875591
1539367200,6319.14,6305.56,6344.71,560841.05,0.006170495
1539388800,6304.11,6294,6330,517134.71,0.005687204
1539410400,6318.79,6285.92,6326.15,427239.13,0.006359318
1539432000,6324.8,6310.77,6336.43,356220.45,0.004049599
1539453600,6328.54,6307.18,6336.43,255191.13,0.004616164
1539475200,6329.23,6304,6335.21,391460.59,0.004926435
1539496800,6377.81,6321.01,6420,673180.81,0.015419003
1539518400,6356.35,6343.98,6395.63,394928.81,0.008075827
1539540000,6389.21,6358.56,6410.7,422544.07,0.008133277
1539561600,6342.37,6311.98,6406.25,1235340.35,0.014715317
1539583200,6699.99,6304.48,6741.4,3108148.8,0.064811463
1539604800,6968.71,6672.24,7648.33,23041984.45,0.127621324
1539626400,6882,6880,7045.78,7771180.17,0.023528978
1539648000,6750,6651.65,6909.33,3923004.68,0.037294499
1539669600,6847.61,6702.6,6854.55,987154.65,0.022167757
1539691200,6794.69,6740,6890.32,878837.58,0.021816113
1539712800,6712,6679.45,6795.76,635374.35,0.017115084
1539734400,6758.75,6708.97,6779.45,392166.44,0.010396124
1539756000,6754.76,6732.44,6800.53,454063.36,0.010012455
1539777600,6725.31,6684.58,6772.53,303641.12,0.012986284
1539799200,6740.76,6700,6765.27,669984.5,0.009647804
1539820800,6739.75,6710.68,6753.03,299561.43,0.006271259
1539842400,6730.13,6721.49,6791.15,330434.35,0.010257467
1539864000,6718.33,6708.84,6741.99,295666.24,0.004916946
1539885600,6646.02,6620.01,6725.18,1172213.61,0.015638243
1539907200,6610,6580,6672.72,719517.33,0.013895383
1539928800,6592.4,6592.4,6638.31,212705.06,0.006915917
1539950400,6589.45,6576.19,6615.24,400757.83,0.005903036
1539972000,6568.37,6550,6595.69,483447.23,0.006927251
1539993600,6528.13,6525.75,6575.39,456129.57,0.007549362
1540015200,6547.03,6510,6561.14,188772.84,0.007794377
1540036800,6599.99,6547.03,6609.98,483610.39,0.009523478
1540058400,6583.28,6570.41,6613.28,394174.13,0.006482411
1540080000,6592.93,6562.44,6595.05,258604.13,0.004944618
1540101600,6618.08,6582.87,6653.49,205435.51,0.010613979
1540123200,6624.46,6612.81,6645.19,193603.53,0.004872697
1540144800,6637.08,6616.16,6662.38,286022.27,0.006937461
1540166400,6592.24,6575.36,6634.99,344636.46,0.008987203
1540188000,6618.66,6559.44,6630.88,241652.8,0.010773834
1540209600,6596.81,6571.76,6640.54,494864.72,0.010357591
1540231200,6576.52,6549.62,6593,524154.99,0.006579706
1540252800,6581.55,6554.1,6592.93,225081.03,0.005889642
1540274400,6585,6573.53,6597,229158.32,0.003557678
1540296000,6540.1,6530,6590.02,528662.37,0.009107711
1540317600,6562.54,6532.28,6584.94,406350.33,0.007997036
1540339200,6556.15,6545.09,6586,486674.99,0.006211661
1540360800,6613.58,6549.76,6625,344419.93,0.011356981
1540382400,6609.46,6594.32,6618.56,257806.17,0.003662428
1540404000,6595.07,6580,6618.81,332162.53,0.005863592
1540425600,6561.47,6548.07,6600.86,383555.66,0.007997443
1540447200,6540.08,6506.1,6576.27,270791.27,0.010670182
1540468800,6547.13,6538.13,6559.53,144337,0.003262429
1540490400,6552.2,6540.96,6574.09,203140.88,0.005039481
1540512000,6539,6539,6564.53,132072.89,0.003889083
1540533600,6538,6522.2,6544.76,282786.46,0.003447032
1540555200,6559,6526.47,6595.04,395123.79,0.010397208
1540576800,6550,6520.1,6556.3,165388.22,0.005521407
1540598400,6540,6533.68,6551.86,263038.24,0.002774785
1540620000,6544.52,6539.96,6557.98,74690.36,0.002747797
1540641600,6534.55,6530.46,6552.14,124400.83,0.003308843
1540663200,6496.1,6477.29,6542.15,459836.84,0.009914172
1540684800,6502.28,6487,6507.04,65410.24,0.003079741
1540706400,6510.02,6496.78,6510.02,112215.87,0.002033788
1540728000,6497.36,6481.6,6513.39,131205.4,0.004880715
1540749600,6495.98,6472.22,6515.58,346194.35,0.006654818
1540771200,6495,6467.4,6503.96,298977.67,0.005621191
1540792800,6496.14,6478.17,6503.96,176196.79,0.003965277
1540814400,6420.66,6393,6501.81,642076.45,0.01673534
1540836000,6361.69,6318.58,6423.03,915502.96,0.016261795
1540857600,6350,6318.57,6367.95,350936.65,0.007754458
1540879200,6373.09,6346.14,6380,169670.01,0.00530721
1540900800,6362.37,6342.23,6380,95035.55,0.005920063
1540922400,6344.08,6340,6374.02,149861.59,0.005337291
1540944000,6332.23,6323.58,6348.8,178711.01,0.003972404
1540965600,6336.26,6332.23,6346.35,74997.73,0.002224901
1540987200,6332.05,6323.79,6340.97,85667.99,0.002709365
1541008800,6363,6250.07,6421.59,1055828.43,0.026709896
1541030400,6376.3,6358.21,6389.33,161423.48,0.00487062
1541052000,6364.5,6356.42,6380.24,87459.84,0.003733402
1541073600,6373.49,6364.5,6389.36,175380.4,0.003890844
1541095200,6370.39,6360.1,6373.49,111576.88,0.00210089
1541116800,6405.26,6367.98,6430,322012.89,0.009645412
1541138400,6432.77,6405.26,6449.2,302442.51,0.006813248
1541160000,6418.98,6390.76,6433.1,121049.77,0.006581586
1541181600,6424,6413.85,6443.07,266466.63,0.004535105
1541203200,6435.4,6420.43,6447.02,264996.92,0.004124386
1541224800,6413.1,6412.19,6441.24,111353.76,0.004510001
1541246400,6368.81,6345.9,6419.59,431235.84,0.011478926
1541268000,6369.72,6347.12,6375.92,150683.06,0.004516995
1541289600,6387.09,6369.72,6391.5,88066.62,0.003407651
1541311200,6370.82,6358.44,6387.09,123256.32,0.004485611
1541332800,6408.75,6373,6415.33,483373.53,0.006598258
1541354400,6463.74,6396.59,6493.32,1178321.35,0.014896848
1541376000,6482,6463.74,6515.56,576547.42,0.007953269
1541397600,6469,6464.67,6496.15,213923.43,0.004845947
1541419200,6452.96,6441.67,6477.89,278085.37,0.005591327
1541440800,6451.11,6447.86,6491,365933.03,0.006646125
1541462400,6471.38,6439,6472.51,372686.04,0.005177281
1541484000,6460.44,6448.7,6479.29,343950.46,0.004721196
1541505600,6466.99,6456.64,6513.83,962429,0.008779781
1541527200,6494.84,6465.17,6505.33,642668.03,0.006173399
1541548800,6518.77,6473.87,6525,738904.38,0.007836015
1541570400,6572.65,6509.12,6608,754385.37,0.01496368
1541592000,6570.88,6565.06,6602,361732.98,0.005595274
1541613600,6586,6536.72,6589.99,457414.42,0.008083472
1541635200,6575.4,6564.64,6589.02,171589.12,0.003700095
1541656800,6521.26,6504.4,6589,530289.9,0.012839581
1541678400,6532.02,6520.38,6551.6,297294.27,0.004765248
1541700000,6497.41,6473.96,6560.59,595807.72,0.013204605
1541721600,6480.22,6473.96,6527.4,961164.06,0.008187027
1541743200,6499.99,6473.68,6499.99,395508.73,0.004047699
1541764800,6430.29,6425.23,6511.38,582140.63,0.013230682
1541786400,6433.37,6402.99,6451.22,609707.93,0.007476105
1541808000,6419.7,6392.01,6446.38,537057.79,0.008434191
1541829600,6444.71,6416,6454.23,1157006.64,0.005923247
1541851200,6444,6421,6448.6,1061812.81,0.004279999
1541872800,6460.49,6442.91,6474.74,456902.16,0.004916028
1541894400,6437.42,6430.14,6460.89,208876.3,0.004759406
1541916000,6432.86,6420.17,6453.1,85270.58,0.005102974
1541937600,6414.94,6414,6446.54,124198.27,0.005047669
1541959200,6400.43,6353.76,6426.35,1426640.95,0.011295681
1541980800,6457.3,6399.96,6460.5,386843.05,0.009370792
1542002400,6452,6450.84,6480.9,404194.98,0.004638245
1542024000,6443.58,6430.01,6465.58,321561.51,0.00550144
1542045600,6448.18,6440.42,6480,349526.57,0.006108025
1542067200,6453.58,6427,6465.96,245582.83,0.006025401
1542088800,6465.96,6379.66,6465.96,1175317.49,0.013346819
1542110400,6457.16,6432.37,6469.99,499674.46,0.005814538
1542132000,6490.83,6438.98,6504.81,703171.9,0.010120203
1542153600,6467.65,6445.31,6502,1054822.72,0.008718856
1542175200,6473.02,6439.69,6478.53,561006.22,0.005995187
1542196800,6382.73,6337.69,6481.36,1825687.85,0.022166644
1542218400,5989.81,5840,6400,8767432.95,0.0875
1542240000,5909.42,5665,5999.98,8244385.05,0.055830186
1542261600,5749.99,5649.67,5945.6,4236285.79,0.049772941
1542283200,5601.3,5519.21,5786.52,3548299.22,0.046195295
1542304800,5668.29,5400,5749.22,5965971.97,0.060742153
1542326400,5744.79,5594.9,5756.63,1247994.31,0.028094562
1542348000,5684.91,5684.42,5779.42,789692.05,0.016437636
1542369600,5666.86,5565.41,5708.8,1476940.99,0.025117363
1542391200,5678.11,5640.86,5690.16,810868.83,0.00866408
1542412800,5648.68,5551,5677.4,762036.38,0.022263712
1542434400,5578.25,5563.25,5653,675478.15,0.015876526
1542456000,5613.09,5579,5637.1,508502.36,0.010306718
1542477600,5605.7,5589,5672.49,909335.09,0.014718404
1542499200,5630.39,5592.43,5635.24,436079.84,0.007596837
1542520800,5677.26,5630.68,5682,618645.55,0.009032031
1542542400,5630,5620.99,5681.51,480340.87,0.010652098
1542564000,5649.99,5623.13,5658.31,619429.9,0.006217404
1542585600,5659.33,5632.38,5757.91,1030223.58,0.021801313
1542607200,5501.86,5400,5659.33,2701305.88,0.045823446
1542628800,5335.32,5242.98,5508.47,3346542.67,0.048196686
1542650400,5136.57,5073.43,5361.52,7530468.4,0.053732897
1542672000,4925.54,4860.45,5167.78,6200630.48,0.059470411
1542693600,4764.36,4725,5056.32,3517955.84,0.065525916
1542715200,4514.69,4406.71,4790.62,10668353.14,0.080137853
1542736800,4653.66,4506.81,4968.25,6107876.92,0.092877774
1542758400,4570.35,4300,4769,9099136.43,0.098343468
1542780000,4513,4412.56,4714.97,2961147.7,0.064138266
1542801600,4614.81,4493.28,4774.99,2100163,0.058996982
1542823200,4571,4501,4688.18,1776917.67,0.039925941
1542844800,4667,4472.4,4696.68,1825916.72,0.047752881
1542866400,4645.4,4595.35,4720,1264454.86,0.026408898
1542888000,4563.49,4520,4645.4,810073.65,0.026994446
1542909600,4570.18,4461,4595.75,1451665.96,0.029320568
1542931200,4360.13,4347.34,4584.47,1552752.53,0.051724627
1542952800,4352.52,4235,4444.4,2935524.66,0.047115471
1542974400,4391.81,4321,4484.32,1992813.04,0.036420238
1542996000,4353.11,4280.49,4426.74,2239746,0.033037856
1543017600,4421,4323.84,4470,1402958.21,0.032697987
1543039200,4410.75,4397.79,4528.42,1166795.79,0.028846706
1543060800,4384.2,4358.24,4456,647542.13,0.021938959
1543082400,4351.36,4326,4397.17,1147164.8,0.01618541
1543104000,3933.17,3823.33,4353.05,9364774.73,0.12168939
1543125600,3819.3,3730.4,3977.66,4399987.19,0.062162176
1543147200,3920.59,3640,4035,6153945.91,0.097893432
1543168800,3851.46,3809.2,4021.64,4052899.87,0.052824221
1543190400,4100.93,3847.15,4229,3700892.47,0.090293214
1543212000,4096.91,4037.27,4211.18,2385807.7,0.041297214
1543233600,4053.27,3965,4191.27,1757742.51,0.053986023
1543255200,3888.97,3700.4,4063.92,4166762.87,0.08945058
1543276800,3850.22,3710,3997.7,3769684.77,0.071966381
1543298400,3869.85,3773,3892,1863972.84,0.03057554
1543320000,3754,3682.09,3924.75,2116409.87,0.061828142
1543341600,3799.48,3741,3863.72,2130419.73,0.031762136
1543363200,3880.05,3787.93,3941.4,2039570.09,0.038937941
